,Instrument,GICS Sector Name,3 Month Total Return,6 Month Total Return,52 Week Total Return,Beta
0,SHW.N,Materials,11.9526594284687,-7.470396798613581,6.31083347230461,1.26567675188084
1,DTE.N,Utilities,5.67162916416908,12.1314308958863,25.2244950119841,0.29683028792021504
2,LOW.N,Consumer Discretionary,7.8245290798185,-11.1797082152989,17.4087619129998,1.26318934583649
3,WBA.OQ,Consumer Staples,-19.9744030495822,-9.86274266260261,-5.08640824385758,0.8683862360828921
4,MAR.OQ,Consumer Discretionary,13.9888025759701,-5.57713000894318,-12.143589422458101,1.2115063057276
5,EMR.N,Industrials,12.220822376689402,-11.9044882506496,-4.36508185217777,1.2250331254986102
6,WEC.N,Utilities,6.92224588897385,16.4687090275333,30.526148019656,0.146717929136393
7,LEG.N,Consumer Discretionary,19.9653498482036,-4.75385466684458,-3.64519595959633,1.12826467996359
8,REG.OQ,Real Estate,6.23586121103075,1.92867992593808,15.2017556587745,0.5694238722168139
9,MS.N,Financials,10.0751410969021,-8.844270003561881,-22.7962720958125,1.18602283946874
10,BLK.N,Financials,14.2709543776894,-7.517055230886589,-20.9617368658894,1.4312521852324
11,WYNN.OQ,Consumer Discretionary,9.17861005631859,-13.247296937400101,-35.8866669899225,1.68296563738372
12,HOLX.OQ,Health Care,13.5670004749816,20.1564076688367,23.8429537182935,0.7543967988839141
13,BRKb.N,Financials,2.1549999961076,-5.57378564634088,-1.28044066370984,0.78533091904431
14,DVN.N,Energy,15.0169493111986,-24.857912333498103,-6.36894223735116,2.2639323102382996
15,ALLE.N,Industrials,2.6970527350411295,1.22360379081821,4.02413314142167,1.18920957159726
16,PEAK.N,Real Estate,8.820308284764321,21.390906842916998,41.7991986524656,0.443084206973549
17,DLTR.OQ,Consumer Discretionary,16.3056137927659,18.0796972918907,4.29242818988382,0.41596377400708295
18,PAYX.OQ,Information Technology,21.1785705126425,8.28115936481786,23.8567331845334,1.01542632397005
19,AAL.OQ,Industrials,-2.76116334893192,-20.4747480070513,-42.670985819124,1.54303726325424
20,TER.OQ,Information Technology,24.7265411912215,8.28240652968217,-17.0565282887737,1.4404508301078303
21,WDC.OQ,Information Technology,25.7141263398398,-13.6759228291221,-53.2528956062655,1.50834546630013
22,PWR.N,Industrials,23.553467299148604,8.21653515880489,5.76819726290241,1.04090156192246
23,XOM.N,Energy,7.222001525226919,-1.27822459010104,11.2082920260886,0.9008683430744059
24,CMA.N,Financials,20.2390504948135,-10.2311442157887,-14.5987338566413,1.47243951916295
25,DISCK.OQ,Communication Services,-0.46118370800670705,-12.3519458573665,20.0185356780052,1.3930627552476902
26,NDAQ.OQ,Financials,-2.94927783178226,-6.963118382361389,1.47733960668433,0.653402597503834
27,DPZ.N,Consumer Discretionary,-1.64565044379186,-12.3547123814286,7.23654043775712,0.5749075052430289
28,HES.N,Energy,14.9312377176315,-10.941784438812801,20.9793481212388,1.9708912496645599
29,BXP.N,Real Estate,6.463037845357981,7.11343322465199,7.474259850785709,0.9572243200245629
30,BEN.N,Financials,7.16286279321696,6.09700908184074,-4.28876865413533,1.1905757157372199
31,APA.OQ,Energy,14.809476813701801,-23.1752046331212,-2.23265886889043,1.76278793566568
32,AMAT.OQ,Information Technology,24.340362039481303,4.4190773776349594,-30.718769348722898,1.61850836462356
33,FLT.N,Information Technology,35.249561921098206,8.22779084174257,14.477776179570801,1.2418941204170801
34,ZION.OQ,Financials,19.0602762355326,-4.69103265846592,-9.48863164653292,1.4953642272909702
35,RF.N,Financials,17.9131797891564,-15.507437577636,-17.3761138780222,1.5201316471121398
36,DISH.OQ,Communication Services,6.264274063191721,-10.4727872472544,-20.0932286564948,1.5909874394881298
37,PEG.N,Utilities,8.10884405308885,13.940640815152301,25.284551388355602,0.44201711968095797
38,ALL.N,Financials,20.232755916538103,-4.15015122937208,-0.79943423033455,0.815988824342369
39,SLB.N,Energy,9.644625494964211,-29.190111809089604,-33.3945321444587,1.37027276125454
40,PGR.N,Financials,23.261926170629803,11.9906128685957,23.421179306187895,0.7559745095587149
41,NOV.N,Energy,-0.566100083411847,-40.0162865611018,-27.800613094912,1.24399709068645
42,SWKS.OQ,Information Technology,22.5015558728469,-3.5711880929767994,-22.9774757491072,0.6762355114736889
43,EL.N,Consumer Staples,20.7172504198193,16.1438152008011,12.4905080404599,0.703962380149534
44,NOC.N,Industrials,3.6645969509990604,-10.979766952810301,-18.5850968686498,0.886551064395431
45,PKG.N,Materials,3.75582191574013,-14.5822898875968,-16.3851202254377,1.83243510443742
46,CSX.OQ,Industrials,10.96839656407,-0.279775961172735,29.546666796784102,1.2839503525756102
47,MSCI.N,Financials,26.428139145911,4.8076452631191,23.912581104285998,1.1488672260531299
48,CERN.OQ,Health Care,3.57717760409584,-10.825377274976999,-5.4684949387875905,0.975458317779147
