,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
0,SHW.N,Materials,33.6,6.8157324683228095,133.17378,7.83602122955566,18.3,64.435740783
1,DTE.N,Utilities,6.566669999999999,3.53462169847479,9.75811,4.21738479760405,4.9946,51.938699084
2,LOW.N,Consumer Discretionary,18.315,8.20382689334529,54.54362,9.02113856767733,17.02717,53.258932758
3,WBA.OQ,Consumer Staples,11.3,3.2766999598942,17.2252,9.70567319070958,13.8165,31.484359609000002
4,MAR.OQ,Consumer Discretionary,48.76667,9.57269077970948,-25.89025,10.562558176127501,21.75,240.038192234
5,EMR.N,Industrials,18.56,9.36951655642964,29.35309,10.3837740256753,6.2265,45.704742818999996
6,WEC.N,Utilities,4.95,1.8466612843319399,10.42,3.0346738281890695,7.5525,53.944631307
7,LEG.N,Consumer Discretionary,,7.83074191964172,,8.60423876053928,12.5,45.631296488000004
8,REG.OQ,Real Estate,,5.74605100905429,6.86125,9.05783780803541,,51.072239169
9,MS.N,Financials,,3.4075479386377205,9.0866,16.7325055838921,16.26667,84.1824814796
10,BLK.N,Financials,11.9,7.68793489189652,12.0725,11.5298557956736,8.1684,15.171691017999999
11,WYNN.OQ,Consumer Discretionary,10.25,8.04351682665906,26.96811,14.501637312740199,-18.214000000000002,97.206443373
12,HOLX.OQ,Health Care,10.6,7.83371449802414,22.995,9.13141899996651,8.28333,63.46768809100001
13,BRKb.N,Financials,,5.5339935650600305,7.6,7.34126029267112,,24.740103494
14,DVN.N,Energy,1.25,11.166831361514001,-0.0975,13.556025878868198,-2.55,29.949738053
15,ALLE.N,Industrials,22.08333,4.4991535592596605,132.759,8.53568256191365,15.2255,98.55817940899999
16,PEAK.N,Real Estate,6.3,4.3471403468886605,8.85167,4.22569821538559,,46.921017138
17,DLTR.OQ,Consumer Discretionary,7.45,5.540707632432389,19.38083,3.97649169014185,15.882,27.665437452
18,PAYX.OQ,Information Technology,58.1,6.3684326491867,42.5975,7.834810808724871,9.5,0.0
19,AAL.OQ,Industrials,19.0,5.24285028807697,53.4946,11.937492468354199,8.207,89.92823681799999
20,TER.OQ,Information Technology,10.83,9.2342163896486,14.8065,11.9314743727845,,0.0
21,WDC.OQ,Information Technology,30.3,8.168612374028879,14.62786,10.1604819383076,7.5,21.707006369000002
22,PWR.N,Industrials,,7.66738496871102,7.832999999999999,5.670826196527621,5.417999999999999,1.766153198
23,XOM.N,Energy,5.775,6.92690600360099,8.77392,8.26338856792961,-9.5,13.854937317000001
24,CMA.N,Financials,,7.352894853955821,7.33092,10.8105567256034,4.111000000000001,
25,DISCK.OQ,Communication Services,10.655,5.477378342752,20.776139999999998,12.1394960640294,10.0,52.815750372
