,Instrument,GICS Sector Name,3 Month Total Return,6 Month Total Return,52 Week Total Return,Beta
0,SHW.N,Materials,-2.94919257575028,-7.41004011535995,2.96141601365925,1.00413238874758
1,DTE.N,Utilities,5.6271663786482,5.41747928539311,24.9543863057905,0.18998487898673397
2,LOW.N,Consumer Discretionary,3.8261888553795997,-3.4854858755228197,0.03574098881054,1.2781195107063401
3,WBA.OQ,Consumer Staples,5.7813108490218905,3.9505864965171598,4.75250115076411,1.18548700124538
4,MAR.OQ,Consumer Discretionary,22.700849439569396,29.366126868877696,29.8345774535245,1.29901109068771
5,EMR.N,Industrials,9.936707238753751,10.1027282570354,29.6055863453159,1.20050802149922
6,WEC.N,Utilities,-4.2156682460022905,-7.12742548531696,15.2822976106652,0.045538750338426
7,LEG.N,Consumer Discretionary,1.28772499362848,0.98402526573329,17.6849359868422,0.940943002866472
8,REG.OQ,Real Estate,-12.520077945520198,-15.400661203711698,0.8366970636221941,0.621392084652178
9,MS.N,Financials,35.4126652340745,76.22376906294281,36.068057502032296,1.9048237606070502
10,BLK.N,Financials,8.36116677732304,17.3591161825642,22.3045508685216,1.70133385209737
11,WYNN.OQ,Consumer Discretionary,-15.8970551467385,-9.58737284711646,44.652632970469206,1.86556755908526
12,HOLX.OQ,Health Care,7.78807946612694,22.8191970982497,5.9635416636778995,1.1818828544604099
13,BRKb.N,Financials,13.0028637636641,17.9992879975134,23.7068000190941,0.7950294022932841
14,DVN.N,Energy,16.354959002083,35.8181359699066,66.3245744544797,2.1445053538245
15,ALLE.N,Industrials,-2.7395226739877403,-4.43689118814624,-0.37541631572829404,1.1869695678338799
16,PEAK.N,Real Estate,-14.674832526655099,-7.851159485430549,-11.0363843574723,0.259041719809685
17,DLTR.OQ,Consumer Discretionary,4.52494207235921,-5.87589235924693,11.9091146598662,0.6156356354286789
18,PAYX.OQ,Information Technology,3.7918079463699703,13.212501565647301,17.699839479871898,0.8799890680643241
19,AAL.OQ,Industrials,32.9927247797061,59.28921832276399,15.038523870422802,1.5563103973865602
20,TER.OQ,Information Technology,24.340443341525997,33.7210400571149,27.047831829305395,1.11133669419896
21,WDC.OQ,Information Technology,28.5194401848494,49.645442778909505,18.7696404785472,1.52223428239463
22,PWR.N,Industrials,41.78027264889071,53.4056399093054,78.04632426126791,0.66849974658848
23,XOM.N,Energy,7.768049344439841,2.57861160307755,20.7235912889524,0.900495293237655
24,CMA.N,Financials,47.53949165786611,61.762537734152495,65.2668611127218,1.43678630593157
25,DISCK.OQ,Communication Services,17.4261603363889,12.672064777866002,9.65327029081156,1.6078626627132901
26,NDAQ.OQ,Financials,-0.846316474706521,6.87155323981532,24.572646946954897,0.8669055371391059
27,DPZ.N,Consumer Discretionary,5.51098015184615,27.046815009872603,47.6778918473553,0.551729111399692
28,HES.N,Energy,34.8981779149847,10.7038415402262,29.791515243025497,1.8301705138833002
29,BXP.N,Real Estate,-8.70794491559739,-2.40318551333714,-3.00113598962751,0.6254633651392609
30,BEN.N,Financials,10.9462534465001,20.7063238713875,13.6028787304754,1.80328764817469
31,APA.OQ,Energy,14.1386815917956,23.429634937171002,58.561830425090704,1.28651743772819
32,AMAT.OQ,Information Technology,9.997973503244118,40.401356660733796,86.0316263420504,1.8403604459285199
33,FLT.N,Information Technology,-8.36348029017736,3.3112124912881,4.664192162608249,1.2691726736681999
34,ZION.OQ,Financials,42.1074025413152,60.661479959755496,56.588927403530796,
35,RF.N,Financials,51.45659096628199,61.323678059238006,53.0348379217819,1.47444627130508
36,DISH.OQ,Communication Services,12.3150816524148,11.0562310032599,0.5503955912344429,1.05000349851967
37,PEG.N,Utilities,3.3911661321537996,-1.16859191961006,17.0368231096928,0.280600104632208
38,ALL.N,Financials,8.93080387030316,12.693990819738,20.2131557542168,0.96900585350079
39,SLB.N,Energy,11.699262702653801,12.337133950035998,26.4571582981181,1.1279749722713102
40,PGR.N,Financials,14.088131230178002,11.716535433376698,15.9581025803039,0.7457461456637131
41,NOV.N,Energy,20.8669251761455,17.551372894912802,20.1452791892405,1.11008572084185
42,SWKS.OQ,Information Technology,0.6163595663240871,19.754328733588604,0.890011575446348,1.01604592285799
43,EL.N,Consumer Staples,-11.317695982623999,-14.104455632854199,-11.799256409960401,0.8464854748770649
44,NOC.N,Industrials,10.141578320771199,7.652302522348879,25.2030204639296,0.6571849945023771
45,PKG.N,Materials,8.12195427269762,33.321086253847696,44.5823713017551,1.8455237102528999
46,CSX.OQ,Industrials,26.1046309146479,40.561464204412104,46.9889700869915,1.1750292040180301
47,MSCI.N,Financials,-5.875004953054139,9.12307477904792,15.0608949139496,0.967991433653305
48,CERN.OQ,Health Care,-21.6982635032942,-9.83305815476766,-18.5988737958264,1.0067153328829102
49,MGM.N,Consumer Discretionary,13.429913861433999,18.1484502466847,35.0582750545581,1.7695165047452701
50,ANSS.OQ,Information Technology,1.03654626626393,7.9461125647109405,3.4916812537023403,1.01245056098538
51,UNH.N,Health Care,18.9101686556693,18.024684316396,37.066140858472,0.665101731436793
52,ALGN.OQ,Health Care,7.898418166163171,26.5236593091987,54.8093253067859,1.3708225356432
53,NLSN.N,Industrials,-18.106557104304102,-20.0766120497598,-5.395645676768599,0.805356504720795
54,TTWO.OQ,Communication Services,11.563121821764,34.52412690059,40.753138078098104,0.904782560062547
55,BIO.N,Health Care,14.008688534760099,28.2799659946247,31.465079134334303,0.8956638756834621
56,CAG.N,Consumer Staples,13.678714601615699,7.339178343085621,24.289552151915498,0.293847688549547
57,XLNX.OQ,Information Technology,13.0829625679679,30.5698388235815,31.271101224281697,1.19542122902967
58,INCY.OQ,Health Care,30.1393728254965,31.6299559477463,-8.91037366054553,0.830130871391259
59,ADBE.OQ,Information Technology,5.50090343337908,8.328179756756901,11.571125270906,1.07442830908125
60,NTRS.OQ,Financials,30.4073063820061,30.451229929085198,27.7288720620212,1.06216246083128
61,SPGI.N,Financials,-7.62847395674338,7.380981252683071,21.5175234288305,1.45016684042871
62,CVX.N,Energy,18.8107728267942,18.706316727753197,35.0186690830274,1.1916896390401999
63,AIZ.N,Financials,5.87006942239954,11.9251399204969,17.1454529416485,0.8983968883125649
64,PRGO.N,Health Care,-11.9251019824509,-15.5892219857201,-43.181380215285905,0.709563394042045
65,CNC.N,Health Care,-14.872099940553902,-14.579913445747302,-7.46847720822236,0.732682029088245
66,AKAM.OQ,Information Technology,31.529778124583302,26.8631499904944,28.503517778392002,0.9060220096568841
67,COG.N,Energy,-9.496065475829212,-7.57817867517742,48.0271169319296,0.533273504062548
68,BIIB.OQ,Health Care,-5.234132488867799,20.116361812918502,-3.4323787723953902,0.7291428506647859
69,K.N,Consumer Staples,-5.53473459344441,-2.50479246638262,5.30349982063698,0.518370402480262
70,EQIX.OQ,Real Estate,-2.79888072112677,-5.04140335273093,21.748553557217303,0.757957564334298
71,DD.N,Materials,,,,
72,WFC.N,Financials,20.5927984382308,19.9190892031291,2.72059031327767,0.982682245582429
73,SJM.N,Consumer Staples,-6.906609685987751,-10.2597340930108,5.25336377267907,0.520396957764301
74,ZBRA.OQ,Information Technology,26.8990169777503,52.3605150188177,28.216704286964603,1.6170944689220301
75,CPRT.OQ,Industrials,11.568276682113199,14.926289921803601,46.248045848438,0.948396755527739
76,BFb.N,Consumer Staples,-0.653978778490538,-7.09961565831808,-9.75832665828651,0.8028517536248679
77,NOW.N,Information Technology,2.21335735065546,6.66040015987051,-8.98361407509323,1.37110721687893
78,TT.N,Industrials,20.993263354603602,20.071517410552,44.5713216031666,1.3643037700588798
79,IBM.N,Information Technology,8.91426015364234,13.4859975205827,27.527158702194,0.968142914720432
80,PAYC.N,Information Technology,-8.49713349917895,6.126810730158531,17.8844631956915,1.9707825054982298
81,DXC.N,Information Technology,26.6405282743441,19.129734658224898,98.3391193411948,
82,NFLX.OQ,Communication Services,28.4158619253236,32.5697316734581,2.03248713862894,1.6728972461455198
83,GL.N,Financials,14.130520065884198,24.8462590102986,30.620747336906,0.993171134680411
84,HON.N,Industrials,2.09841292442927,2.40989657815271,16.9056092495559,0.950296967465283
85,APTV.N,Consumer Discretionary,0.33219603833771805,5.764220290281269,-15.809537307024,1.39302315408898
86,GIS.N,Consumer Staples,-3.41235774901354,-1.7946568946357302,13.0567068799381,0.544301402898542
87,NRG.N,Utilities,13.1537289384252,-9.365564551539839,34.986023438994,1.11173779257593
88,SEE.N,Materials,2.1513793117305497,0.8843685200962791,10.777727791824802,1.3324058454134398
89,ROST.OQ,Consumer Discretionary,8.80587772463459,24.3583298574795,26.0360683489506,0.959555817177252
90,BMY.N,Health Care,5.51504610472782,-18.197340341370897,-13.328221950313301,0.9410149297288309
91,ALB.N,Materials,16.6610337793973,13.5138492038485,74.1636938297211,1.52453859066082
92,APD.N,Materials,10.708793209570802,13.664525012425498,26.76567050506,1.25574029563269
93,DOW.N,Materials,,,,
94,REGN.OQ,Health Care,-6.14276846680436,2.74523660346604,-31.456599395126098,1.79969776380505
95,XRX.N,Information Technology,-6.47038139540514,-6.6230582550895,-7.94067031675695,
96,OXY.N,Energy,-0.24982397205738396,-2.7390979195874703,11.9935764787661,0.8571471733139399
97,VTR.N,Real Estate,-11.403766922799,-12.1875572082779,13.7168572249607,0.13205034356972697
98,PNW.N,Utilities,1.5743730275986898,0.51512633980475,23.526586268103,0.27022923059282
99,AFL.N,Financials,-3.67418682768434,2.8101496720762,17.607618513062302,1.04836121254843
