,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
0,SHW.N,Materials,18.04,6.8157324683228095,50.04018,7.15058068138476,9.5732,67.808096186
1,DTE.N,Utilities,5.7,3.53462169847479,10.95317,4.44990740192868,6.03333,59.590303858
2,LOW.N,Consumer Discretionary,28.3,8.20382689334529,378.75,9.21250811270211,23.127,90.732211674
3,WBA.OQ,Consumer Staples,12.2,3.2766999598942,15.690710000000001,4.09074589522428,3.4845,44.277767525200005
4,MAR.OQ,Consumer Discretionary,16.83333,9.57269077970948,152.33,12.0861526456296,-9.915,93.962037276
5,EMR.N,Industrials,15.7,9.36951655642964,27.493000000000002,10.313897951920199,2.971,46.9842465324
6,WEC.N,Utilities,5.95,1.8466612843319399,11.837,1.64789862303586,6.105,55.394613216
7,LEG.N,Consumer Discretionary,,7.83074191964172,,9.656812713652519,,61.85147507600001
8,REG.OQ,Real Estate,4.4,5.74605100905429,3.625,7.17946219113253,,38.39112670000001
9,MS.N,Financials,,3.4075479386377205,9.53631,10.450366496992698,3.71325,84.3491311276
10,BLK.N,Financials,19.8,7.68793489189652,15.116670000000001,8.09168005175547,10.65225,12.423528232
11,WYNN.OQ,Consumer Discretionary,2.53333,8.04351682665906,21.42517,15.379790531543401,-11.309330000000001,87.11494381
12,HOLX.OQ,Health Care,17.7,7.83371449802414,23.866670000000003,8.63851887203766,17.4,53.0422867451
13,BRKb.N,Financials,,5.5339935650600305,6.37,6.1846181299800005,,19.432595580999998
14,DVN.N,Energy,1.5,11.166831361514001,7.478,22.0315510414792,1.45,43.408851926000004
15,ALLE.N,Industrials,20.933329999999998,4.4991535592596605,44.81133,5.23342992730662,0.982,65.24838901300001
16,PEAK.N,Real Estate,4.0,4.3471403468886605,2.1233299999999997,5.21204005038988,,48.786931065
17,DLTR.OQ,Consumer Discretionary,13.03333,5.540707632432389,18.273329999999998,5.6688442510147,10.435,37.620424853
18,PAYX.OQ,Information Technology,82.2,6.3684326491867,37.131859999999996,6.43824555094316,3.39,22.378812826
19,AAL.OQ,Industrials,-9.45,5.24285028807697,37.20957,11.8795542138677,-44.06275,100.48766376
20,TER.OQ,Information Technology,,9.2342163896486,33.43325,9.12161088280454,23.47033,21.051713608
21,WDC.OQ,Information Technology,13.845,8.168612374028879,17.6,11.015585313111401,,50.062741816999996
22,PWR.N,Industrials,,7.66738496871102,12.3458,8.47412917049758,12.037,25.21841873
23,XOM.N,Energy,-0.25,6.92690600360099,3.9136300000000004,9.02337743117307,11.4495,19.134838951
24,CMA.N,Financials,,7.352894853955821,6.91222,11.111593849488802,-31.2,
25,DISCK.OQ,Communication Services,20.6,5.477378342752,15.585,10.160554694910699,-1.0,56.699837163000005
26,NDAQ.OQ,Financials,18.65,5.43935284031489,15.72625,5.660121953814531,10.1365,37.524927986
27,DPZ.N,Consumer Discretionary,99.35,3.4954174702643996,-2.42,3.2992062168341203,15.0954,588.88047632
28,HES.N,Energy,-0.95,10.4319734372461,-9.80214,14.517949311229,,43.249722271
29,BXP.N,Real Estate,5.2,5.50856586766186,7.494,8.66536523818321,,60.02891559
30,BEN.N,Financials,,6.61731683319838,13.944,8.45438628195623,1.479,27.4199241154
31,APA.OQ,Energy,3.6,11.8480481147075,-5.82667,30.7132375259064,,63.050198734
32,AMAT.OQ,Information Technology,33.0,9.29126653906239,31.2474,9.940706426402132,15.9,33.9947585174
33,FLT.N,Information Technology,,8.64509972159831,30.816709999999997,10.0853445072275,8.76475,57.57377834
34,ZION.OQ,Financials,,8.092220599711741,7.27778,10.8938211207595,,
35,RF.N,Financials,,8.85190816139897,8.170110000000001,10.6326657001709,,
36,DISH.OQ,Communication Services,4.95,8.365583043037809,9.4764,13.3121865290327,-19.354,53.853343775
37,PEG.N,Utilities,6.65,3.4434733645347295,10.58,4.001285425541029,1.1,51.810807358000005
38,ALL.N,Financials,,5.670796319137501,14.33375,5.75983248597525,8.20867,20.322412577999998
39,SLB.N,Energy,5.53333,10.8454803230347,8.1817,14.8973345480471,-6.1155,38.748416519
40,PGR.N,Financials,,3.85200706647637,18.56182,3.53182337706263,1.62333,24.074751856
41,NOV.N,Energy,1.6,10.1970837809765,-1.4086299999999998,14.358929370731099,18.4,22.432031635999998
42,SWKS.OQ,Information Technology,20.55,8.21260945828819,21.598000000000003,8.25936881457133,12.45,0.0
43,EL.N,Consumer Staples,30.56,6.11501751081285,47.74,6.107860026062161,14.08975,60.764507823
44,NOC.N,Industrials,17.23333,4.9123311286439195,35.22943,5.50024822896199,7.6215,61.146356507
45,PKG.N,Materials,13.9,,19.68667,7.4613963073993705,,44.818787846000006
46,CSX.OQ,Industrials,13.233329999999999,6.96662230119126,26.96667,8.11985890568081,4.91175,57.784420483000005
47,MSCI.N,Financials,38.33333,6.298239884181349,-147.78667,6.372767462187,14.8,102.56122104200001
48,CERN.OQ,Health Care,17.075,5.44327329427451,18.85429,5.47795163621912,10.55333,19.388316395
49,MGM.N,Consumer Discretionary,-2.0666700000000002,9.43588573820127,-8.18575,15.697939200423301,-0.8765,46.871041999999996
50,ANSS.OQ,Information Technology,12.9,8.52484098657596,13.842429999999998,8.35496004513305,6.3875,12.614938093
51,UNH.N,Health Care,19.82,5.16780468303371,24.2043,5.4274191686656605,12.537139999999999,39.554647997
52,ALGN.OQ,Health Care,45.3,11.5851133930054,19.872,11.0914190584546,18.9155,0.0
53,NLSN.N,Industrials,,4.82306824049924,22.741670000000003,8.935534221723211,-2.92,77.675983921
54,TTWO.OQ,Communication Services,30.6,4.89156565393656,15.74867,4.516956685025849,15.27767,0.0
