,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
61,SPGI.N,Financials,43.8,6.589002811134289,205.25,9.043295620112241,12.56667,75.638877252
62,CVX.N,Energy,2.175,7.65454301633038,4.998419999999999,9.312783791138859,40.3045,20.032218671
63,AIZ.N,Financials,,4.45225375273683,8.51167,6.453785904788799,22.35,20.473425643
64,PRGO.N,Health Care,8.8,4.026740495616299,10.703330000000001,3.64783324179376,6.382000000000001,37.376153269
65,CNC.N,Health Care,8.1,3.3543620825289304,12.6525,8.438927052720409,17.87325,34.442877292
66,AKAM.OQ,Information Technology,5.225,3.3323705292640797,13.86,12.4177297935554,14.4492,16.530072146
67,COG.N,Energy,,2.50716636572394,5.763999999999999,6.80311986410532,46.5,50.086340811999996
68,BIIB.OQ,Health Care,22.3,3.49572817149596,31.11325,7.7093711311277495,7.804289999999999,41.042814379
69,K.N,Consumer Staples,16.05,4.199103823717509,76.47022,4.699484872930349,4.98,78.36689264399999
70,EQIX.OQ,Real Estate,20.6,2.82388321416805,8.998,7.51272486977557,22.53333,70.372698973
71,DD.N,Materials,,7.78767781441134,,,,24.751050805
72,WFC.N,Financials,,4.4409092849318705,11.37146,7.81614867276522,8.00333,
73,SJM.N,Consumer Staples,4.303999999999999,2.62520877307041,11.9234,4.87507698634918,12.28,43.654781525
74,ZBRA.OQ,Information Technology,,10.1164510758362,31.89,12.0101243487711,10.0,77.131882202
75,CPRT.OQ,Industrials,,7.1631194149954105,33.6,8.087212367476681,19.7,40.105448155
76,BFb.N,Consumer Staples,25.46667,5.529012194018309,52.643330000000006,6.4780018593598605,6.4,49.004244205
77,NOW.N,Information Technology,2.56633,7.1844007726931,16.19738,11.481585140945402,45.85,45.569204531000004
78,TT.N,Industrials,11.78571,4.1204119897046105,18.1007,13.5102044628582,10.34975,41.772803803
79,IBM.N,Information Technology,19.96667,6.31223640595593,71.34,6.3981222544951795,2.65,73.44282216
80,PAYC.N,Information Technology,29.8,9.63455298074444,30.87667,15.1013037967499,49.3,20.750306313
81,DXC.N,Information Technology,18.6,6.4240446511353095,17.51,,14.39,56.544054748
82,NFLX.OQ,Communication Services,3.21,5.9869586409194095,17.9004,13.433411390197401,64.0,51.91332301600001
83,GL.N,Financials,,7.0675457374591195,13.175,8.99695943908959,7.175,23.327007491
84,HON.N,Industrials,19.425,7.23753322165503,25.80771,9.299212315140391,8.556000000000001,39.212373278
85,APTV.N,Consumer Discretionary,26.633329999999997,7.62567723515617,51.13767,10.6180663529635,13.19,59.45705385
86,GIS.N,Consumer Staples,11.575,3.84833082172086,35.9777,3.9333167950726495,5.468,59.828420045
87,NRG.N,Utilities,3.6,4.934336749475039,3.84933,7.87474492246484,133.7,77.149312299
88,SEE.N,Materials,12.8,5.963121761103411,91.149,10.511977763998999,8.3585,89.62891547299999
89,ROST.OQ,Consumer Discretionary,26.62,6.89843160572087,41.32,6.94342175763986,12.65,13.808326034
90,BMY.N,Health Care,30.03333,3.94158645440194,30.775129999999997,4.94627068688088,21.70243,31.681902146
91,ALB.N,Materials,,8.508108375526481,12.7825,14.646234398429401,9.685,52.880416487
92,APD.N,Materials,12.1,5.40587606026095,20.10257,9.68189663248924,9.0655,44.336015565
93,DOW.N,Materials,,6.97346990450997,,,,
94,REGN.OQ,Health Care,24.8,2.11661119608668,24.34125,8.69704364338327,18.88925,9.032878054
95,XRX.N,Information Technology,1.08,7.650388022721519,13.7005,,3.0,43.469692446
96,OXY.N,Energy,1.85,6.629829875730651,4.08944,10.599063285680801,169.862,25.432552442
97,VTR.N,Real Estate,4.5,5.9945663782606795,8.84,4.04832704517926,-4.6,53.293174096
98,PNW.N,Utilities,8.53333,2.16629424075522,9.73833,3.6800552655889396,3.7333300000000005,44.73333576899999
99,AFL.N,Financials,,6.154231704672769,14.6318,11.0273150931012,9.295,21.918955861999997
100,AON.N,Financials,15.1,5.83697790852844,35.2945,,8.237,49.190775681000005
101,LMT.N,Industrials,10.43,6.35107307246851,114.72367,5.6925817494550595,9.70967,83.129970585
102,ZTS.N,Health Care,8.225,4.6431308819555,79.9538,8.22196611078179,12.575,81.691558986
103,ABC.N,Health Care,22.40825,3.6798300759217404,76.7625,6.26507262192187,10.5628,85.84846075600001
104,CDNS.OQ,Information Technology,,7.34224146454409,39.8,9.05543708102296,9.5,19.965534549
105,EA.OQ,Communication Services,21.975,6.4957056649612,25.814,6.46041191170717,14.914670000000001,25.329815303
106,ORLY.OQ,Consumer Discretionary,23.25,6.716369294829541,73.84,5.565830050596371,14.9,41.476583042
107,FITB.OQ,Financials,,6.79597519100708,8.22221,10.5082588090143,5.1065,
108,CHRW.OQ,Industrials,28.27143,5.08642453518145,43.376090000000005,4.12599653490829,7.7658,47.389914156
109,ECL.N,Materials,10.8,6.62772082853477,20.154220000000002,7.26863152313274,11.44633,48.08528994
110,PHM.N,Consumer Discretionary,7.0,8.25028145854952,12.139669999999999,13.6218145649757,14.05,33.279945046
111,EXR.N,Real Estate,,2.36193600751863,14.32,6.87585110888732,,59.842355361
112,VRSN.OQ,Information Technology,24.6,5.5017207596377995,-43.52367,9.64741772978876,8.232000000000001,233.934284495
113,TXT.N,Industrials,6.625,8.8851163627312,14.6385,12.254609407329399,10.5835,42.104035456
114,EBAY.OQ,Consumer Discretionary,12.95,7.076459400327099,28.0946,8.319358921414171,4.3975,50.649155721999996
115,BAC.N,Financials,,4.76945152706042,6.857480000000001,13.380581563341698,7.425330000000001,
116,PYPL.OQ,Information Technology,4.987,7.81636685640863,12.73489,9.797763256589631,18.07143,0.0
117,CMCSA.OQ,Communication Services,11.1,5.72009279912415,16.15991,8.780412159866671,11.781830000000001,48.804488963000004
118,EQR.N,Real Estate,5.6,4.862623492244389,5.3788,5.84369102442289,,49.229705564
119,SBUX.OQ,Consumer Discretionary,30.2,5.8816220967572805,51.20088,6.907502844610679,17.761329999999997,28.742668935999998
120,EW.N,Health Care,2.31,7.09771371404541,22.47417,5.42329569667416,16.93371,19.25483871
121,TMO.N,Health Care,9.23333,5.53243243570446,14.93556,8.51262285282637,10.2,36.875188486
122,SLG.N,Real Estate,,6.270839301459401,2.43967,10.873949128036699,,55.043986902
123,HPE.N,Information Technology,9.06667,4.87772977839841,8.69089,12.4749511997184,1.9,31.771000966
124,ENPH.OQ,Information Technology,0.336,8.53875817351102,118.65,5.27278118318975,,29.085185375
125,HAS.OQ,Consumer Discretionary,21.76667,5.28489151152246,30.65,9.04090331409801,14.8,50.111337188
126,IR.N,Industrials,,8.954552152466071,,,,87.328543905
127,KHC.OQ,Consumer Staples,7.25,5.63413017413988,8.049,7.38851416346274,19.6455,27.587187055999998
128,HAL.N,Energy,5.14286,12.540418384607598,7.55472,11.7402459287971,16.32875,49.758438442
129,BR.N,Information Technology,8.7,5.8533320460731195,44.25,8.67190286024612,11.6,42.629235716
130,QCOM.OQ,Information Technology,168.2,8.46683619495074,20.86982,9.35488821124042,9.5,25.880659699000002
131,ATVI.OQ,Communication Services,15.633329999999999,5.023538244861999,17.598,8.07524403666044,19.28667,33.552956679
132,DGX.N,Health Care,7.17667,6.0941495038265705,13.3595,6.31892557778099,7.86667,43.289068058000005
133,TDG.N,Industrials,12.25,7.54645230693097,8.42184,6.67068966640852,14.69025,114.20139466399999
134,LNC.N,Financials,,8.884444368114439,10.8367,16.364021253543598,10.65,28.96713615
135,IPG.N,Communication Services,19.1,5.30204820866492,27.86917,14.647209060770301,8.35,43.640592178
136,JNPR.N,Information Technology,18.433329999999998,5.20884819721282,16.03611,14.269352634767499,12.975,29.752142265
137,TMUS.OQ,Communication Services,7.3,3.9325576916800395,8.163269999999999,8.93954741064964,33.54,63.57736812
138,CTLT.N,Health Care,,9.018319685776909,24.75,7.47511790079051,4.8325,74.617154646
139,ESS.N,Real Estate,,4.64290140816813,4.984,6.8436863266943595,17.282,45.454675200000004
140,WLTW.OQ,Financials,7.95,5.11429006738299,8.98271,7.04150056203194,39.547,57.510125022
141,JBHT.OQ,Industrials,19.78,6.89907275025568,33.30236,8.49879997418682,12.9015,43.422491304
142,AMGN.OQ,Health Care,19.4,4.80412949400312,26.2045,7.108149473084849,8.15817,52.811197742
143,TAP.N,Consumer Staples,6.6,5.091756242909559,9.75,7.717299677271019,,29.372531373
144,EFX.N,Industrials,10.73333,7.88310145291865,20.29429,7.6839987375263,12.55,33.568864645
145,UAL.OQ,Industrials,16.575,5.80979186843799,26.96175,4.7926439516070705,3.32875,56.738238842
146,DISCA.OQ,Communication Services,13.775,5.477378342752,23.87611,11.339340299693902,12.15,57.607805168999995
147,GRMN.OQ,Consumer Discretionary,23.8,6.799113318099019,12.80343,5.25773804719803,6.5,0.0
148,NI.N,Utilities,9.1,2.27265539302984,9.18525,2.75318366319658,,64.389285747
149,ILMN.OQ,Health Care,27.48,7.2281240306728,21.54429,7.53942186089005,15.8,36.699075975999996
150,CSCO.OQ,Information Technology,7.9366699999999994,6.119356013285249,17.674,10.1839056199239,7.07683,29.8068445
151,FRC.N,Financials,,7.28883730902817,11.60754,9.55858138958057,13.0,
152,MDLZ.OQ,Consumer Staples,8.8,4.4635033465996905,11.77636,6.94104243592797,10.29143,35.399328705
153,FLIR.OQ,Information Technology,12.6,9.27083617747851,12.4,,18.45,17.851161304
154,VNO.N,Real Estate,,5.78238031691882,7.6796,8.10481882568867,32.266999999999996,56.025645993000005
155,LHX.N,Industrials,,5.4730734294325805,,10.054826565984198,,60.524483638999996
156,NKE.N,Consumer Discretionary,32.2375,6.11432269108559,31.114,5.31808346856631,13.989670000000002,9.021264409
157,MRO.N,Energy,-0.9333299999999999,8.89243441991178,-2.0634,15.812218593880699,-16.0,28.172667440999998
158,ANTM.N,Health Care,5.0,6.046301744546899,11.357999999999999,5.3133623127142995,11.2,40.773762099
159,PPL.N,Utilities,7.05,3.50576090699594,14.9105,3.6720405129714604,4.2275,66.807214804
160,CCI.N,Real Estate,5.24333,2.85631255888394,8.16429,3.91694145279863,-0.51,63.152166568
161,FAST.OQ,Industrials,23.5,8.54676974837592,28.56125,7.52017963749545,9.10475,16.849090772
162,RJF.N,Financials,1.15,8.71220400953947,11.83417,11.6228897127982,6.0920000000000005,75.3086242692
163,FCX.N,Materials,2.3,12.0215927226976,20.22438,18.9334501985112,-38.43,61.342508753000004
164,LNT.OQ,Utilities,6.1,2.60433248853582,10.88,4.17663189358446,6.6,50.450154682
165,NWSA.OQ,Communication Services,4.25,10.010828182574901,2.535,10.0865642521127,4.064,0.0
166,TSLA.OQ,Consumer Discretionary,4.433330000000001,13.6936471904594,4.27613,10.425316711470801,65.4,71.33065027100001
167,FFIV.OQ,Information Technology,40.3,7.67920569654671,38.784290000000006,14.557381576641399,10.775,0.0
168,MCD.N,Consumer Discretionary,19.05,4.42863035182653,-96.065,5.0548318513948,10.9728,77.289650753
169,ADSK.OQ,Information Technology,-1.015,9.17932192311,1.25967,15.655359884646499,32.63367,47.877578605
170,HST.OQ,Real Estate,9.9,6.47464390622195,9.416,12.4423206711677,-29.031,34.793953572
171,XEL.OQ,Utilities,6.566669999999999,,10.177669999999999,2.44427960832905,5.27,56.735920325
172,IDXX.OQ,Health Care,32.7,6.28667113028222,100.0,5.47222040863007,13.05067,108.492879207
173,LB.N,Consumer Discretionary,14.1375,8.15484701731846,-125.93333,6.54885733912634,8.84575,104.722679846
174,PCAR.OQ,Industrials,13.51,7.405063538293709,21.03533,11.854094739605,1.2046700000000001,55.315190028
175,PSA.N,Real Estate,,2.11113295641245,22.49667,5.88774675922189,,3.3521865980000003
176,PVH.N,Consumer Discretionary,8.04,8.71773630736615,10.637139999999999,8.68209578185739,6.4,41.234105725
177,KO.N,Consumer Staples,18.0,4.10415500891065,35.03163,5.11613043496262,4.06,63.131081855
178,HRL.N,Consumer Staples,22.95,0.7688954501763481,18.43575,5.556193201640871,7.5,9.805262969
179,TEL.N,Information Technology,12.4,8.86431942880186,19.1214,11.0323798345449,15.0,28.83658772
180,JPM.N,Financials,,4.2609586127384,9.4009,12.3238979863957,5.00575,
181,GE.N,Industrials,11.4,5.1459142983955495,21.65671,9.37859826803345,13.8686,65.711596849
182,FLS.N,Industrials,11.46667,8.59243613575418,18.495,12.9137616559573,7.15,49.3397106817
183,CDW.OQ,Information Technology,15.1,6.708134810320599,43.4475,8.69241380434076,,74.83928735399999
184,BDX.N,Health Care,10.35,5.16199605116065,23.025,7.990549835738929,13.1,62.853883646199996
185,MMC.N,Financials,15.6,5.83298811687625,27.215999999999998,8.011414523878232,10.342,40.068990559
186,WELL.N,Real Estate,0.86,5.4496203310568205,6.2,4.46335169646044,13.1,45.634213669
187,MSFT.OQ,Information Technology,19.45,5.95949770791911,29.336,8.32564845824598,7.66714,30.588949079000002
188,VFC.N,Consumer Discretionary,,8.192844710588309,,6.19502035296083,10.549000000000001,25.619664846
189,GPN.N,Information Technology,,7.23616301152832,,9.32886601505516,18.8,72.982298938
190,MRK.N,Health Care,17.4,3.45629100157376,23.145129999999998,6.047282859660441,3.3045,37.106449936
191,PG.N,Consumer Staples,11.7375,3.40477108095124,19.53527,4.5573368849138305,4.2,32.491032711
192,FANG.OQ,Energy,1.3,9.0527172381109,4.3945,9.05696683127856,31.8835,18.785072282
193,UNP.N,Industrials,12.85714,6.78963033672703,23.046999999999997,7.94379489034554,7.773,40.687046959
194,FB.OQ,Communication Services,21.2,8.8076224437704,19.10175,6.711744272503929,36.87433,0.7073406240000001
195,PXD.N,Energy,0.45,11.112522009496901,0.015,10.9077095566804,-27.4565,30.38237739
196,RE.N,Financials,,4.47622256302048,9.45838,5.332238454720571,-7.28,7.6800909729999995
197,CTXS.OQ,Information Technology,16.01333,2.4717972826866297,29.473290000000002,14.1922231786952,14.602139999999999,39.91670617
198,TSN.N,Consumer Staples,10.25,4.6658842921407695,16.29125,3.6621155246584505,,40.928732274
199,KSU.N,Industrials,8.775,6.268267808200299,12.80667,9.18629657915912,9.24,36.238642881
200,WMT.N,Consumer Staples,11.55,3.6890643244296197,16.61177,3.05349536525261,1.945,37.437988701
201,NVR.N,Consumer Discretionary,,6.838022139381809,35.3725,5.59408589133988,17.3,32.471013814
202,IFF.N,Materials,23.26667,6.07351434058785,25.265,8.28881869092851,7.8,40.099056939
203,KLAC.OQ,Information Technology,26.7,8.0799967426114,86.50486,11.768899404500301,21.2,88.33178519100001
204,MTB.N,Financials,,6.668269309692549,9.13493,7.42424258676072,9.206,
205,HBAN.OQ,Financials,,6.61153995539674,10.76222,9.606704585574,7.061,
206,DLR.N,Real Estate,9.0,2.22276209275796,7.0975,4.23860232813255,-1.96,56.528340318999994
207,MTD.N,Health Care,29.73333,7.07852026738162,69.39667,9.05093604034187,12.95,50.391809812
208,CB.N,Financials,,4.51868821204975,10.55817,7.98652233055334,6.502000000000001,24.969740671
209,PEP.OQ,Consumer Staples,20.05,4.21576447187776,62.42289,4.92387578821636,6.5,73.451913316
210,ABMD.OQ,Health Care,,9.73145427710999,18.13,8.843889910103071,27.5,0.0
211,MCK.N,Health Care,18.4,5.32727917762637,27.20383,7.69920314553419,9.56075,43.793177893
212,EVRG.N,Utilities,7.75,2.4375098365565497,9.262,,4.96667,49.370523945
213,MMM.N,Industrials,23.75,6.015219905058109,60.500569999999996,8.90265735670335,8.0895,48.59934561399999
214,MAA.N,Real Estate,,4.59984959480008,,4.498517182721191,5.6,51.982933253
215,WM.N,Industrials,11.5,4.940800308808231,25.2192,5.53874272914119,8.75333,62.458030218000005
216,AJG.N,Financials,6.8,4.66711053092442,12.8814,8.89449753529532,9.6145,39.950178284
217,WHR.N,Consumer Discretionary,,9.01503751104562,19.5,12.8641938779997,13.65,41.335814723
218,RTX.N,Industrials,11.16667,8.51507309596334,19.251379999999997,8.940753912874358,9.123,41.353687919
219,HSY.N,Consumer Staples,29.075,2.7301188448746903,95.02956999999999,2.8409288581914103,7.3,69.79627098
220,CMG.N,Consumer Discretionary,14.8,9.09604750484749,17.90867,5.42025197753631,4.2435,0.0
221,ORCL.N,Information Technology,9.41333,4.68107877025919,23.445999999999998,9.093982135484,6.8245,
222,COST.OQ,Consumer Staples,16.6,4.9357420144722095,20.76957,5.27644040914871,8.025,37.229362046999995
223,VIAC.OQ,Communication Services,8.525,6.93967102121718,35.49118,14.1850899854833,19.8935,60.295482121000006
224,TDY.N,Industrials,,7.23703103740539,,7.4456008665417395,29.1,36.739304372
225,ED.N,Utilities,3.9,1.6889794050279798,8.80833,1.3219020174487,2.14,52.218767148000005
226,STX.OQ,Information Technology,19.76667,4.5217736133556,43.661570000000005,21.660665441301397,-6.018,57.925554161
227,APH.N,Information Technology,19.95,8.1653773852644,22.7354,9.39394776076008,6.9,46.184277483
228,WAB.N,Industrials,26.6,8.80074545897105,21.7,10.8189448762345,,28.920648887
229,PNC.N,Financials,,6.7929634541763795,8.96818,7.85037250837012,5.91967,
230,FE.N,Utilities,5.16667,2.20543735879886,8.0536,2.42004386625527,-2.51,63.884285507
231,CCL.N,Consumer Discretionary,9.74,9.042944020357561,11.87913,7.124234743504781,16.475,26.988758523
232,HLT.N,Consumer Discretionary,8.2,7.11202541468534,16.24067,8.84874579087127,14.85,63.722262863000005
233,MCHP.OQ,Information Technology,19.5,9.20658267095968,30.12583,8.69221560471352,9.7,53.284803589
234,AZO.N,Consumer Discretionary,56.12,5.58381327419672,-71.89399999999999,3.97346309101932,11.85,157.401550735
235,WAT.N,Health Care,37.05,5.69789852093418,21.708000000000002,7.34770518546758,8.65714,44.761263655
236,WRK.N,Materials,4.675,5.895570719502441,6.36333,,-4.445,32.272675086
237,CINF.OQ,Financials,,4.5839650369426606,7.645,6.90862562188123,1.194,11.753398325
238,FTV.N,Industrials,,6.9628253805107105,,,,0.0
239,TJX.N,Consumer Discretionary,9.50333,6.46253289184084,58.74375,5.157451716128071,10.03333,28.302552964
240,NSC.N,Industrials,8.20429,7.93400914568961,14.07585,10.1527817645135,10.6774,45.298684978000004
241,LRCX.OQ,Information Technology,11.80533,8.55052888364209,17.28644,10.6192151612684,13.54,33.776867431999996
242,KMX.N,Consumer Discretionary,13.95,7.0332233043096695,20.508000000000003,11.24357332588,14.333329999999998,78.54814207
243,MHK.N,Consumer Discretionary,11.2,7.49801746469305,15.188170000000001,10.3578643134546,10.128,39.530070286
244,KEY.N,Financials,,6.6515193983589995,11.7104,10.459914548801699,11.6795,
245,BA.N,Industrials,25.171429999999997,7.96421924568328,144.971,8.637654120523539,9.61983,60.900922926999996
246,FOXA.OQ,Communication Services,,5.609218445985191,,,,
247,J.N,Industrials,8.2,5.91560344944543,8.288,12.411657308029401,4.85629,12.066352647
248,AVY.N,Materials,9.925,6.166973986723111,34.35575,8.988324160723788,10.741,52.301689223000004
249,LLY.N,Health Care,14.0,,25.88283,2.97064147323861,12.43857,35.35190174
250,SIVB.OQ,Financials,,13.4166542018786,11.28583,13.9494171445489,8.22,
251,CTVA.N,Materials,,6.15007492227771,,,,
252,CXO.N^A21,Energy,-1.3,,-2.26175,11.766518549830101,-31.0775,32.43087732
253,LUV.N,Industrials,30.95,6.67635857029983,27.836129999999997,8.47910176533218,19.74,31.240071021
254,GILD.OQ,Health Care,61.4,3.11856028408895,73.2166,8.942598456073231,-0.414,53.575418993999996
255,ES.N,Utilities,5.8,2.4472866899918704,9.203669999999999,3.71379241131679,6.03,49.245592214
256,V.N,Information Technology,89.5,6.69902972823522,21.94367,7.176303327570981,16.875,0.0
257,ITW.N,Industrials,20.08,6.888343659591009,43.817440000000005,9.4077129804576,8.481,58.671936759
258,GPS.N,Consumer Discretionary,10.9,8.801035094622302,30.07675,8.962520250562939,5.95,40.481758653
259,PBCT.OQ,Financials,,7.04078666762772,6.61,7.02758447604158,6.66,
260,ABT.N,Health Care,13.5,,16.459139999999998,8.33599068637546,8.8802,28.646948608000002
261,CPRI.N,Consumer Discretionary,37.7,10.6789456537453,37.2442,6.82454364114985,5.49425,0.114896593
262,AXP.N,Financials,,4.47256778318988,24.89477,9.33195118218998,8.34,83.968453378
263,SPG.N,Real Estate,,5.508983429403259,47.1598,6.4425028597782195,9.192,81.04781777
264,JNJ.N,Health Care,21.0,,24.185570000000002,5.4316646909699,5.743130000000001,21.822636824
265,ULTA.OQ,Consumer Discretionary,20.366670000000003,11.889124316814302,27.566,,20.53333,0.0
266,ZBH.N,Health Care,8.15,7.6432216853907,14.435139999999999,7.92592099950475,11.093,53.759328184
267,LW.N,Consumer Staples,,5.2172552929350005,,,,8.453837597
268,UNM.N,Financials,,6.77653171775777,10.1206,11.1631106830655,8.005,24.433726113000002
269,GS.N,Financials,,2.56833593924335,9.38035,12.920726159654901,17.212,83.14741829
270,ADP.OQ,Information Technology,35.5,5.4500935170886695,32.61,7.192833066166,10.75,0.19096249199999998
271,CMS.N,Utilities,6.86667,1.78683589794159,13.53667,2.4739869513749997,7.365,70.441701368
272,WY.N,Real Estate,12.83333,10.7806645165706,12.88,11.1734628195681,,52.128600924
273,CBOE.Z,Financials,,4.734320474200019,89.3998,4.71070702582769,8.12025,0.0
274,O.N,Real Estate,,4.40523760547351,4.57,3.7746544100290493,,42.408710405
275,ROP.N,Industrials,9.36667,6.35106962634166,12.38,8.598456794285259,9.2,38.169865728000005
276,FDX.N,Industrials,10.46667,7.33417127963192,19.81989,10.7910118808151,13.06,32.649027446999995
277,AMCR.N,Materials,,5.22557612279122,,,,69.317324981
