,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
0,SHW.N,Materials,38.12,6.8157324683228095,62.14509,7.75022959285511,9.9945,69.199064236
1,DTE.N,Utilities,6.2333300000000005,3.53462169847479,10.08643,3.51183978270871,5.29667,52.528741836
2,LOW.N,Consumer Discretionary,18.308329999999998,8.20382689334529,62.7322,9.17658564246394,15.85,62.301137763
3,WBA.OQ,Consumer Staples,9.25,3.2766999598942,16.213379999999997,8.69434786677763,12.35225,38.589304184
4,MAR.OQ,Consumer Discretionary,19.7,9.57269077970948,16.99286,9.285345613659961,14.81,794.390715667
5,EMR.N,Industrials,18.15,9.36951655642964,21.90363,8.77254615200063,3.0526,46.551603171000004
6,WEC.N,Utilities,5.35,1.8466612843319399,10.946,2.75986425930764,6.9325,54.437099989
7,LEG.N,Consumer Discretionary,,7.83074191964172,,7.42127047179047,12.5,46.259669048999996
8,REG.OQ,Real Estate,,5.74605100905429,6.8,5.75771277574072,,47.234098616000004
9,MS.N,Financials,,3.4075479386377205,8.41654,12.439160145129799,13.58,82.8495145303
10,BLK.N,Financials,10.9,7.68793489189652,12.352,11.3798072092614,10.15825,14.511096721
11,WYNN.OQ,Consumer Discretionary,10.52,8.04351682665906,34.65143,12.2347953555551,17.62333,99.761816756
12,HOLX.OQ,Health Care,10.1,7.83371449802414,24.343329999999998,8.67558495363898,9.05,60.957344072
13,BRKb.N,Financials,,5.5339935650600305,7.0,6.66165540152779,,24.580072088
14,DVN.N,Energy,2.9,11.166831361514001,10.02133,13.686924229885001,2.572,54.252529036999995
15,ALLE.N,Industrials,22.7875,4.4991535592596605,101.4835,9.574333156218222,9.697000000000001,98.087326121
16,PEAK.N,Real Estate,6.9,4.3471403468886605,5.6975,3.8713444264689905,,53.17719352899999
17,DLTR.OQ,Consumer Discretionary,11.2,5.540707632432389,17.977,5.727745140344191,21.19857,62.975316317
18,PAYX.OQ,Information Technology,37.6,6.3684326491867,53.223330000000004,7.103948938460911,9.6,0.0
19,AAL.OQ,Industrials,9.4,5.24285028807697,45.088,10.624826170433401,,78.646405699
20,TER.OQ,Information Technology,9.05,9.2342163896486,14.1604,8.30832702652831,8.7565,0.0
21,WDC.OQ,Information Technology,16.933329999999998,8.168612374028879,16.7115,10.447428516053,,60.393048793999995
22,PWR.N,Industrials,,7.66738496871102,8.11667,6.002951669106981,29.6275,13.512542273
23,XOM.N,Energy,6.16667,6.92690600360099,9.7655,7.21070278193179,18.53,17.952454094
24,CMA.N,Financials,,7.352894853955821,8.30208,10.0025928709191,21.29,
25,DISCK.OQ,Communication Services,14.25,5.477378342752,23.76529,10.893203329893,15.766670000000001,57.607805168999995
26,NDAQ.OQ,Financials,0.262,5.43935284031489,11.2735,7.03583707483749,10.4755,29.650068983
27,DPZ.N,Consumer Discretionary,53.4,3.4954174702643996,-14.0,5.39505265280481,17.575,508.64457872300005
28,HES.N,Energy,-0.4,10.4319734372461,-4.6739999999999995,12.0505210392984,,24.421146223
29,BXP.N,Real Estate,,5.50856586766186,-2.164,5.7789075512867,8.0,53.811362147
30,BEN.N,Financials,0.574,6.61731683319838,14.892000000000001,11.9105708917872,-4.6075,14.199158982
31,APA.OQ,Energy,2.2,11.8480481147075,7.0395,9.22030460971377,,47.877190092
32,AMAT.OQ,Information Technology,20.2,9.29126653906239,27.092879999999997,12.1035690479562,18.45,31.540504648000002
33,FLT.N,Information Technology,,8.64509972159831,19.488329999999998,9.13000909155534,13.53575,50.91025277
34,ZION.OQ,Financials,,8.092220599711741,6.606730000000001,,23.58,
35,RF.N,Financials,,8.85190816139897,6.855569999999999,10.198647776910802,7.25,
36,DISH.OQ,Communication Services,16.5,8.365583043037809,39.02456,7.989031090012849,-1.1365,81.939253471
37,PEG.N,Utilities,7.7,3.4434733645347295,10.51178,3.98357573278575,1.225,43.184486281999995
38,ALL.N,Financials,,5.670796319137501,11.3125,7.56736353078305,9.4505,20.374567577
39,SLB.N,Energy,5.25,10.8454803230347,6.3285,8.39494463254536,2.92033,34.604036136
40,PGR.N,Financials,,3.85200706647637,14.99836,6.40509052820285,-0.7040000000000001,25.882701535
41,NOV.N,Energy,-0.45833,10.1970837809765,-1.10093,8.30181455469001,-38.29125,19.19092739
42,SWKS.OQ,Information Technology,35.25,8.21260945828819,26.87371,7.81225054234033,15.866670000000001,0.0
43,EL.N,Consumer Staples,25.61875,6.11501751081285,50.4195,6.9295317889079,9.3,38.45559978
44,NOC.N,Industrials,13.525,4.9123311286439195,36.53178,5.944047933148671,8.9966,53.627813235
45,PKG.N,Materials,13.1,,28.40333,12.1304486080325,9.043330000000001,58.68201366
46,CSX.OQ,Industrials,8.3,6.96662230119126,15.3245,8.63990537242179,5.945,47.44854299
47,MSCI.N,Financials,21.3,6.298239884181349,95.1578,7.562082538465019,21.58,63.66277277
48,CERN.OQ,Health Care,18.65,5.44327329427451,17.235,7.76367620292529,13.5475,13.521291537
49,MGM.N,Consumer Discretionary,7.86,9.43588573820127,10.0578,11.734760896089599,34.35,62.033938799
50,ANSS.OQ,Information Technology,6.68,8.52484098657596,10.8,7.79353336278507,7.6,0.0
51,UNH.N,Health Care,13.465,5.16780468303371,20.85,5.98526186152179,16.55157,47.407528253
52,ALGN.OQ,Health Care,68.6,11.5851133930054,29.64625,9.65919051633693,23.50575,0.0
53,NLSN.N,Industrials,7.45,4.82306824049924,19.9715,6.715417508728679,6.98217,61.328875888
54,TTWO.OQ,Communication Services,31.26667,4.89156565393656,23.22617,7.233021965871,13.6205,46.134140013999996
55,BIO.N,Health Care,,5.789374183736481,3.6,7.18555079081869,,14.845398682
56,CAG.N,Consumer Staples,14.52,4.936425771450519,21.890829999999998,4.05254164376766,12.3445,58.972917455
57,XLNX.OQ,Information Technology,38.013329999999996,7.107336940653241,26.19063,8.746064698565249,7.66667,37.759810686
58,INCY.OQ,Health Care,24.1,5.854574273119679,70.604,6.844390971141861,64.0,78.363512707
59,ADBE.OQ,Information Technology,,6.97977943808432,23.7445,8.11618478999698,30.5,21.408367514000002
60,NTRS.OQ,Financials,,1.11142192873839,11.70336,8.052329719985469,11.8535,92.341344547
61,SPGI.N,Financials,62.0,6.589002811134289,214.29525,10.072250912474301,12.50325,75.638877252
62,CVX.N,Energy,3.13333,7.65454301633038,5.22939,8.72663832582886,24.528000000000002,20.032218671
63,AIZ.N,Financials,,4.45225375273683,10.113669999999999,7.19977864601608,8.8,20.473425643
64,PRGO.N,Health Care,7.63333,4.026740495616299,9.845,6.6453299950580895,3.9125,37.376153269
65,CNC.N,Health Care,9.43667,3.3543620825289304,12.59533,6.337079734202759,17.2888,34.442877292
66,AKAM.OQ,Information Technology,1.39,3.3323705292640797,13.449570000000001,7.23947444587965,15.325,16.530072146
67,COG.N,Energy,5.0,2.50716636572394,5.3475,5.298974169311331,51.738,50.086340811999996
68,BIIB.OQ,Health Care,24.4,3.49572817149596,30.2145,6.31865504139656,8.90714,41.042814379
69,K.N,Consumer Staples,17.13,4.199103823717509,70.63313000000001,5.22138975969434,6.6,78.36689264399999
70,EQIX.OQ,Real Estate,5.385,2.82388321416805,8.55,6.46866224197747,19.26667,70.372698973
71,DD.N,Materials,,7.78767781441134,,,,24.751050805
72,WFC.N,Financials,,4.4409092849318705,11.18905,7.638561784346971,3.884,
73,SJM.N,Consumer Staples,8.99,2.62520877307041,11.73667,5.23193985186141,6.925,43.654781525
74,ZBRA.OQ,Information Technology,,10.1164510758362,30.470670000000002,10.9412634085585,10.0,77.131882202
75,CPRT.OQ,Industrials,,7.1631194149954105,27.3,7.460074139366809,13.5,45.266115787
76,BFb.N,Consumer Staples,22.675,5.529012194018309,50.97083,6.702377965654909,5.3,49.004244205
77,NOW.N,Information Technology,35.4,7.1844007726931,8.939169999999999,9.660672545126788,45.85,45.569204531000004
78,TT.N,Industrials,11.2275,4.1204119897046105,16.762420000000002,10.662321681321199,10.24325,41.772803803
79,IBM.N,Information Technology,21.04,6.31223640595593,63.240359999999995,7.562871137341321,2.85,73.44282216
80,PAYC.N,Information Technology,29.3,9.63455298074444,33.79967,12.7825363378776,39.45,20.750306313
81,DXC.N,Information Technology,17.0,6.4240446511353095,19.74,,,56.544054748
82,NFLX.OQ,Communication Services,1.915,5.9869586409194095,15.76155,11.2317684086062,71.28699999999999,51.91332301600001
83,GL.N,Financials,,7.0675457374591195,11.99163,7.69316614060877,7.08767,23.327007491
84,HON.N,Industrials,15.5275,7.23753322165503,25.659879999999998,7.46996649771299,7.928,39.212373278
85,APTV.N,Consumer Discretionary,25.85,7.62567723515617,50.29463,9.65502119888589,12.26667,59.45705385
86,GIS.N,Consumer Staples,13.0,3.84833082172086,37.44133,5.35638456913867,6.946000000000001,57.810828602
87,NRG.N,Utilities,3.4,4.934336749475039,4.8752,8.310415114071949,,77.149312299
88,SEE.N,Materials,13.225,5.963121761103411,108.2865,9.45919615848745,8.0295,89.62891547299999
89,ROST.OQ,Consumer Discretionary,27.6,6.89843160572087,42.47671,7.5181673627926,13.2,13.808326034
90,BMY.N,Health Care,26.6,3.94158645440194,28.99438,7.42164491754734,17.89913,31.681902146
91,ALB.N,Materials,12.6,8.508108375526481,13.048,10.459424569050501,9.25,52.880416487
92,APD.N,Materials,12.9,5.40587606026095,16.09,9.060081156495428,-0.9,41.941195881999995
93,DOW.N,Materials,,6.97346990450997,,,,
94,REGN.OQ,Health Care,24.1,2.11661119608668,24.20975,11.8918822276944,19.05029,9.032878054
