,Instrument,GICS Sector Name,3 Month Total Return,6 Month Total Return,52 Week Total Return,Beta
0,SHW.N,Materials,16.978619203092197,15.2596709588924,39.387631183489596,1.22896331749322
1,DTE.N,Utilities,16.652394740545798,11.7163114491962,5.07221530389175,0.13934068695425303
2,LOW.N,Consumer Discretionary,15.2308449287101,32.0127699824337,49.1865090456725,1.3886766962003
3,WBA.OQ,Consumer Staples,7.7399572036523,5.55366411162783,-12.6593520255384,1.03184383296333
4,MAR.OQ,Consumer Discretionary,-6.216175126809231,-7.425138795907941,24.342484398798998,1.32409998501536
5,EMR.N,Industrials,8.30102995278601,8.88022509701507,26.994877078224697,1.13621372872923
6,WEC.N,Utilities,14.1696196462344,11.776507422030999,8.38638119433934,0.007864260407124
7,LEG.N,Consumer Discretionary,3.81317690176404,0.31369244992733897,2.71031253674394,0.845225167838101
8,REG.OQ,Real Estate,10.640557109686402,14.490422811715,6.153254876004129,0.39129308781574196
9,MS.N,Financials,-6.25288973729152,-16.2020067462116,2.7998905704209798,1.41035168570578
10,BLK.N,Financials,-9.627283961393731,-15.463797161935899,12.095527428387802,1.56718008583157
11,WYNN.OQ,Consumer Discretionary,-23.161415212776603,-27.642474337213603,-6.46749225610805,1.39636048024578
12,HOLX.OQ,Health Care,-2.22606974860962,2.78211128503412,5.80835117830647,0.685046879889971
13,BRKb.N,Financials,12.792031707701002,4.50811751385365,19.1877445333613,0.896049670046728
14,DVN.N,Energy,-3.38894619075011,21.904044593398105,15.083382176366598,2.2836839793759798
15,ALLE.N,Industrials,8.56897604763209,4.01878668883671,8.56048808475245,1.07803029802549
16,PEAK.N,Real Estate,12.8805801148613,18.766313216268,-3.56023294201823,0.258069206320819
17,DLTR.OQ,Consumer Discretionary,-2.8629856895219796,-10.704960842475302,2.77677604915896,0.7314551061913441
18,PAYX.OQ,Information Technology,7.240286340342751,14.153704678700302,31.9939791904385,0.9278425951223279
19,AAL.OQ,Industrials,-5.48287897183864,-26.858800143088303,-10.1958348046375,0.985763163663644
20,TER.OQ,Information Technology,-5.18224243780835,-24.0537366869475,5.35048409507026,1.27895738288787
21,WDC.OQ,Information Technology,-28.5959844266713,-45.637810380606204,-34.3315563854872,0.9239565459950151
22,PWR.N,Industrials,-2.21910112234426,-1.55542986052396,-4.21023664380968,0.8727900274307059
23,XOM.N,Energy,4.47705947914936,13.3138619659,8.35881126301514,0.8544035258569109
24,CMA.N,Financials,-1.3024656318333703,-5.32476326708675,33.412310896190704,1.4297851109455002
25,DISCK.OQ,Communication Services,15.7645199506947,35.77386468993279,45.481628600895995,1.4556068795753798
26,NDAQ.OQ,Financials,-5.660638271386531,7.136682558532571,20.938249544706398,0.653776651486066
