,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
62,CVX.N,Energy,-1.8,7.65454301633038,6.975569999999999,9.28775982429419,-1.45033,
63,AIZ.N,Financials,,4.45225375273683,11.0825,4.93581372182999,,26.100923397
64,PRGO.N,Health Care,8.6,4.026740495616299,8.9275,5.26817929622357,,36.728331135
65,CNC.N,Health Care,8.80667,3.3543620825289304,9.3592,4.32051081626246,10.4466,51.956999016000005
66,AKAM.OQ,Information Technology,15.85,3.3323705292640797,17.583,3.47646371591801,9.6555,33.464441538
67,COG.N,Energy,18.0,2.51896626090745,25.656999999999996,2.61311055789472,-2.577,36.186286746
68,BIIB.OQ,Health Care,15.0,3.49572817149596,30.67717,3.87821852557859,-8.40475,30.86364084
69,K.N,Consumer Staples,11.75333,4.007438219788519,37.39283,4.9697488301801,1.9933299999999998,70.505517978
70,EQIX.OQ,Real Estate,10.2,2.8238238240287,7.816669999999999,3.04178675919639,23.0,57.223482693
71,DD.N,Materials,10.6,7.78767781441134,3.7615,11.169658538742098,-3.395,29.5696828975
72,WFC.N,Financials,,4.4409092849318705,7.705,8.898345927024641,,
73,SJM.N,Consumer Staples,7.65,2.45517541865719,9.97233,2.8910084388643598,-0.725,40.722541052
74,ZBRA.OQ,Information Technology,15.1,10.1164510758362,30.385,11.0133359467675,,40.982028241
75,CPRT.OQ,Industrials,,7.1631310250145805,23.0,7.25205124855089,,13.7771131052
76,BFb.N,Consumer Staples,25.75,5.509121985153169,33.43667,5.865843897191,8.815,56.849464715
77,NOW.N,Information Technology,17.7,7.184384941022941,29.921999999999997,7.26519747103235,24.3676,36.654461571599995
78,TT.N,Industrials,8.8,4.1204119897046105,17.55571,4.4788861744307304,6.355,43.251381386999995
79,IBM.N,Information Technology,9.9,6.31223640595593,44.34271,8.62910785564839,6.0925,74.8045949067
80,PAYC.N,Information Technology,23.8,9.63455298074444,26.97567,9.64940484312281,13.6515,5.835021573
81,DXC.N,Information Technology,,6.42374897678209,13.64,16.5858587724736,-9.45,65.981296014
82,NFLX.OQ,Communication Services,22.9,5.9869586409194095,33.91013,6.182006052687581,44.431999999999995,59.577869873400005
83,GL.N,Financials,,7.0675457374591195,11.21043,8.02479566777838,7.374,18.426749264
84,HON.N,Industrials,16.5,7.237630005443361,31.255879999999998,8.15508884553535,2.33375,55.7079216545
85,APTV.N,Consumer Discretionary,10.76667,7.62567723515617,13.55136,8.525869189861279,3.4396699999999996,52.107462686999995
86,GIS.N,Consumer Staples,11.1,3.67544513271046,23.00167,4.51889695957906,4.9125,60.35366593
87,NRG.N,Utilities,30.4,4.934336749475039,-17.4625,6.944267088734961,,77.830624917
88,SEE.N,Materials,36.35,5.963121761103411,177.15200000000002,8.51209685558059,7.95,105.42288557200001
89,ROST.OQ,Consumer Discretionary,25.475,6.89836706993372,53.0695,7.34290922852823,4.82,8.52067187
90,BMY.N,Health Care,21.25,3.94158645440194,37.094,4.876393809265281,21.35,47.477928701
91,ALB.N,Materials,6.0,8.508108375526481,9.72456,10.8837104995488,15.0,42.697740724
92,APD.N,Materials,12.83,5.40587606026095,18.5722,5.86105441580712,10.312669999999999,38.8572495565
93,DOW.N,Materials,7.9,6.97346990450997,20.6274,8.48060436098709,-5.43,56.8112380446
94,REGN.OQ,Health Care,28.9,2.11661119608668,34.760999999999996,2.1333888612235903,11.71567,6.0481548
95,XRX.N,Information Technology,14.0,7.650388022721519,8.76575,12.6775781405585,-17.0,43.339184708400005
96,OXY.N,Energy,0.15,6.629829875730651,-7.1715,16.213016573755,-5.151,52.990936556
97,VTR.N,Real Estate,2.1,5.99410868454543,5.9125,9.13160585863087,,52.915068011
98,PNW.N,Utilities,6.8,2.16629424075522,9.626669999999999,2.7648964673789798,3.705,50.858574207
99,AFL.N,Financials,,6.154231704672769,11.95929,7.06000887248382,6.115,18.146358009
100,AON.N,Financials,37.7,5.83693730877684,43.68600000000001,6.177682836762661,7.66,68.32292432
101,LMT.N,Industrials,17.9,6.344672599380901,71.4358,6.75444689525054,6.84467,66.8369308508
102,ZTS.N,Health Care,39.95,4.6431308819555,47.73633,4.95891391667454,9.593169999999999,70.420535227
103,ABC.N,Health Care,36.3,3.6799403851300196,149.0725,4.16558938863911,8.729,125.599563887
104,CDNS.OQ,Information Technology,15.6,7.34226024372746,24.628,7.492298132561211,14.7,14.129493370999999
105,EA.OQ,Communication Services,24.33333,6.495735624514281,25.90786,6.642074657960009,13.7945,11.777225967
106,ORLY.OQ,Consumer Discretionary,26.8,6.716303542133991,224.97267000000002,7.43578500469513,12.4665,90.73338795299999
107,FITB.OQ,Financials,,6.79597519100708,9.37143,10.7197733656271,,
108,CHRW.OQ,Industrials,22.866670000000003,5.08642453518145,31.76417,5.3282934588126905,9.915,36.771441467399995
109,ECL.N,Materials,9.0,6.62772082853477,24.05611,7.243654439676,8.85425,42.136221062
110,PHM.N,Consumer Discretionary,15.55,8.25028145854952,21.44857,9.69289530179696,13.8,32.5055125727
111,EXR.N,Real Estate,8.6,2.36157657953998,17.53,2.35914173314155,,63.332981936
112,VRSN.OQ,Information Technology,90.7,5.50164677204847,-83.45,5.77527837332123,,600.93288286
113,TXT.N,Industrials,8.5,8.8851163627312,11.83567,11.626022849314301,8.76,43.389830508500005
114,EBAY.OQ,Consumer Discretionary,63.45,7.076276247168731,60.16243000000001,8.1744933788396,18.95133,73.000940734
115,BAC.N,Financials,,4.76945152706042,9.19847,10.5848190419305,1.111,
116,PYPL.OQ,Information Technology,39.4,7.816324294324451,22.6836,8.03818137483933,22.98625,22.723330441999998
117,CMCSA.OQ,Communication Services,7.325,5.72009279912415,16.424889999999998,7.41154289772218,14.728,53.9391718578
118,EQR.N,Real Estate,4.1,4.862895849349321,4.092,6.15698492202405,,45.147201375
119,SBUX.OQ,Consumer Discretionary,25.85,5.8816220967572805,-55.1454,6.37367987692891,50.8085,191.2327901835
120,EW.N,Health Care,17.3,7.09771371404541,25.0372,7.15210136176103,11.76867,11.5102625114
121,TMO.N,Health Care,17.325,5.53243243570446,21.67586,6.183258520818059,16.7335,37.430155818
122,SLG.N,Real Estate,,6.27029524526259,0.54,11.4527962313818,,48.0383929057
123,HPE.N,Information Technology,6.7,4.87772977839841,12.085999999999999,9.58297608684268,3.11767,49.7580922059
124,ENPH.OQ,Information Technology,21.2,8.53875817351102,64.22525,8.77490147424669,36.6995,27.939537531
125,HAS.OQ,Consumer Discretionary,15.175,5.28489151152246,19.6325,7.052836081034861,8.9,57.464902329
126,IR.N,Industrials,4.65,8.954552152466071,6.6965,10.4654479856637,6.694,46.287306466000004
127,KHC.OQ,Consumer Staples,4.8,5.63413017413988,6.02557,7.7424191605875095,-3.19667,36.106824046999996
128,HAL.N,Energy,10.0,12.526117220180002,17.15375,18.7712896629692,15.5045,66.3538149899
129,BR.N,Information Technology,17.9,5.8533320460731195,37.93333,6.3186857162417605,,57.035737077
130,QCOM.OQ,Information Technology,22.7,8.46683619495074,79.766,9.2761778554205,22.275,72.2928919892
131,ATVI.OQ,Communication Services,15.5,5.023538244861999,16.627570000000002,5.19865916947749,24.377670000000002,17.280361757
132,DGX.N,Health Care,18.1,6.0941495038265705,17.035999999999998,7.503083325044829,9.72433,45.739572545
133,TDG.N,Industrials,6.95,7.54645230693097,-34.49583,10.9876698477076,4.5760000000000005,124.64902472360001
134,LNC.N,Financials,,8.884444368114439,10.8886,14.5457546717029,18.18733,24.435830519
135,IPG.N,Communication Services,8.65,5.30204820866492,24.2736,7.346029907061929,2.2,52.659658676999996
136,JNPR.N,Information Technology,11.8,5.20884819721282,11.47083,6.21639465998365,,31.8897283684
137,TMUS.OQ,Communication Services,4.225,3.9325576916800395,6.21163,4.6628553055548,-1.4,50.616669812
138,CTLT.N,Health Care,,9.018319685776909,12.876,10.2695408902196,13.2,46.2642180458
139,ESS.N,Real Estate,,4.64245601283034,4.635,5.764960050859849,,47.420195959
140,WLTW.OQ,Financials,29.7,5.11425377546019,12.87,5.80363622664019,5.22,35.238273686999996
141,JBHT.OQ,Industrials,17.4,6.89907275025568,24.22813,7.30996278610043,20.726,33.4247414329
142,AMGN.OQ,Health Care,18.4,4.80412949400312,79.49683,5.602427030514,6.2095,75.55841924399999
143,TAP.N,Consumer Staples,4.566669999999999,4.71144253359595,6.17938,8.287339756660959,-2.496,39.794723215
144,EFX.N,Industrials,26.33333,7.88310145291865,20.74322,9.21129382739946,9.501,56.325035383999996
145,UAL.OQ,Industrials,5.25,5.80979186843799,19.29143,10.8325479094642,-27.53333,82.0010267871
146,DISCA.OQ,Communication Services,43.7,5.477378342752,23.47188,10.3944729708844,1.64967,56.699837163000005
147,GRMN.OQ,Consumer Discretionary,21.75,6.799113318099019,17.4625,6.7965028168174895,5.6,0.0
148,NI.N,Utilities,6.95,2.27265539302984,9.3484,2.89894165373492,1.655,61.696151508
149,ILMN.OQ,Health Care,23.05,7.2281240306728,16.18,7.3880576610774895,6.3,19.829683698
150,CSCO.OQ,Information Technology,38.45,6.119356013285249,31.69933,6.574379050724291,7.5,27.775555681999997
151,FRC.N,Financials,,7.28883730902817,10.572560000000001,7.872150730100921,8.389,
152,MDLZ.OQ,Consumer Staples,8.64667,4.32249204759508,15.55083,4.95477788111853,8.59,42.025157232699996
153,FLIR.OQ,Information Technology,11.5,9.27083617747851,13.9,10.5444088599699,6.4,26.561396321
154,VNO.N,Real Estate,3.9,5.781750960379171,2.1375,9.85912986107473,,47.458482368
155,LHX.N,Industrials,8.2,5.4730734294325805,12.5072,6.141222929272361,12.882,23.41571823
156,NKE.N,Consumer Discretionary,38.0,6.11432269108559,59.820330000000006,6.3207528458262,34.3,54.522357723999995
157,MRO.N,Energy,-0.9,8.95012764161659,-3.1187099999999996,21.5329810946174,-19.63467,31.160077036
158,ANTM.N,Health Care,13.95,6.04643244819916,17.357670000000002,7.216450948230129,13.3596,37.6357215314
159,PPL.N,Utilities,7.7,3.50576090699594,16.675,5.91661815027172,-16.2,63.948938532
160,CCI.N,Real Estate,6.3,2.85603536682705,15.058,2.99923961477425,17.46667,67.0818691069
161,FAST.OQ,Industrials,26.1,8.54676974837592,31.347140000000003,8.65344138973977,8.09,12.905487222
162,RJF.N,Financials,11.8,8.71220400953947,13.8832,8.712671173754151,11.26,80.6889128095
163,FCX.N,Materials,11.1,12.0215927226976,17.794,14.1717309370436,38.675,34.2189647274
164,LNT.OQ,Utilities,6.3,2.60433248853582,10.575,3.0392886362306406,5.8,54.703461916
165,NWSA.OQ,Communication Services,5.5,10.010828182574901,3.6082,11.221867511721499,51.696000000000005,13.04933665
166,TSLA.OQ,Consumer Discretionary,22.933329999999998,13.6936471904594,21.445729999999998,13.884616824507699,316.57567,33.1441639844
167,FFIV.OQ,Information Technology,44.6,7.67920569654671,28.3524,7.905711191194411,6.0360000000000005,14.818113478299999
168,MCD.N,Consumer Discretionary,23.8,4.42863035182653,-90.78,4.906148167584259,15.4995,128.5873468776
169,ADSK.OQ,Information Technology,24.2,9.179289599704079,147.4905,9.40988871675331,36.14,107.149098011
170,HST.OQ,Real Estate,-3.6,6.4741049923088,-8.88286,9.56140402972097,,33.691501643
171,XEL.OQ,Utilities,4.1,,10.5025,,6.2,
172,IDXX.OQ,Health Care,44.3,6.286688516573559,67.4,6.41899342507374,17.0875,83.31970081
173,LB.N,Consumer Discretionary,19.55,8.15484701731846,-86.9874,11.6954951936855,14.0,136.696121748
174,PCAR.OQ,Industrials,40.6,7.405063538293709,20.444000000000003,7.40545054121538,22.612,
175,PSA.N,Real Estate,10.6,2.11117218512876,22.9,1.6918211631846398,,17.323486454
176,PVH.N,Consumer Discretionary,7.775,8.71773630736615,9.507,15.8423956605045,-5.34625,32.300467295
177,KO.N,Consumer Staples,18.23333,4.05098979760857,55.53311,4.77732943471401,2.18175,66.962621945
178,HRL.N,Consumer Staples,13.566670000000002,0.75606886702638,14.61575,0.731608813834063,4.05,16.8558950384
179,TEL.N,Information Technology,14.6,8.85337113365641,19.274,9.51513454103382,11.0,30.3936661535
180,JPM.N,Financials,,4.2609586127384,13.20817,8.42243593587202,1.2815,
181,GE.N,Industrials,6.5,5.146733729288,19.98475,7.7382863681295895,311.4,66.9395398609
182,FLS.N,Industrials,6.6,8.59243613575418,11.98175,11.912906017901301,4.26467,43.7278820418
183,CDW.OQ,Information Technology,,6.708134810320599,90.31867,7.63234174303126,9.8705,76.84070903199999
184,BDX.N,Health Care,16.7,5.16199605116065,13.56,5.89250245382462,9.5,43.0041250959
185,MMC.N,Financials,15.1,5.83298811687625,26.3575,6.31781279465419,8.48467,54.9895494094
186,WELL.N,Real Estate,2.8,5.4491237609743,8.925,7.28990796124758,,46.940396356
187,MSFT.OQ,Information Technology,36.05,5.95949770791911,35.01667,6.16169003454428,16.7,38.101890366
188,VFC.N,Consumer Discretionary,14.525,8.19296125504883,73.44943,9.424388713544472,9.89333,53.34076489899999
189,GPN.N,Information Technology,16.1,7.23616301152832,7.93388,8.10754310661991,14.4175,25.472339654000002
190,MRK.N,Health Care,29.9,3.45629100157376,50.718,3.7424829817661203,7.53333,50.329531778
191,PG.N,Consumer Staples,20.44,3.40477108095124,29.1595,3.55273126488895,9.187669999999999,42.550062501999996
192,FANG.OQ,Energy,6.6,9.10732232170722,8.8714,17.530688292577,21.9,26.488139270999998
193,UNP.N,Industrials,14.58,6.78963033672703,44.843779999999995,7.72923901137832,12.92267,61.182960606099996
194,FB.OQ,Communication Services,30.46667,8.8076224437704,21.5034,8.813088490656881,21.5,0.4060149209
195,PXD.N,Energy,9.5,11.129571499476302,11.6338,13.2398425904635,16.846,19.098798398
196,RE.N,Financials,,4.47622256302048,10.5075,4.51251249238656,6.778,6.489687416000001
197,CTXS.OQ,Information Technology,49.1,2.47169456017855,93.1,2.53167648692225,10.85,93.9210143297
198,TSN.N,Consumer Staples,10.7175,4.4093741081294695,13.3455,5.822049438272691,4.4,42.096079596100004
199,KSU.N,Industrials,12.08,6.268267808200299,22.78129,7.1026517861681295,16.48933,46.242519376000004
200,WMT.N,Consumer Staples,9.12,3.6890643244296197,18.32236,4.02296040832062,6.9315,40.044551944
201,NVR.N,Consumer Discretionary,,6.838022139381809,40.85,7.36904126476142,,32.840713789
202,IFF.N,Materials,6.295,5.879528803716401,9.6,7.22881106875061,1.88,40.939529985
203,KLAC.OQ,Information Technology,31.3,8.0799967426114,54.455569999999994,8.768182230977889,12.15,56.411161041999996
204,MTB.N,Financials,,6.668269309692549,10.56222,8.50872461890642,-4.8,
205,HBAN.OQ,Financials,,6.61153995539674,12.31,9.59091591853576,,
206,DLR.N,Real Estate,6.4,2.22244710248726,3.3731699999999996,1.97180004332925,,49.16699439
207,MTD.N,Health Care,47.2,7.07566593634566,223.05333,7.3043838021037,12.1,75.42170025899999
208,CB.N,Financials,,4.51868821204975,8.82,4.771761332979629,6.59333,21.512972183000002
209,PEP.OQ,Consumer Staples,18.46667,4.16240744535428,58.11366999999999,4.82395826643194,6.19,68.322822567
210,ABMD.OQ,Health Care,,9.73145427710999,15.73,9.731983947551921,,0.0
211,MCK.N,Health Care,21.775,5.32727917762637,40.117779999999996,6.370269078380259,10.35633,52.397503191999995
212,EVRG.N,Utilities,5.8,2.4375098365565497,8.24,3.36794738849572,5.9,53.928477078
213,MMM.N,Industrials,17.6,6.01555184249318,39.7436,6.87772004732468,6.98833,59.2416314695
214,MAA.N,Real Estate,,4.59952767179682,,5.2835803436320194,,41.406582595
215,WM.N,Industrials,10.975,4.940800308808231,24.33375,5.6659350603790095,4.38,65.62621548
216,AJG.N,Financials,,4.66711053092442,11.03,5.190399809429731,8.91033,42.1682610672
217,WHR.N,Consumer Discretionary,10.3,9.01503751104562,25.1855,12.5459875657375,3.0,53.274459218100006
218,RTX.N,Industrials,9.6,8.504813007039571,9.4718,10.2036680644986,23.825,30.1049126359
219,HSY.N,Consumer Staples,24.8625,2.69447958445889,59.89983,2.96026206960908,7.78,70.972301492
220,CMG.N,Consumer Discretionary,20.45,9.09604750484749,26.370859999999997,9.096538208529859,26.77775,0.0
221,ORCL.N,Information Technology,19.33333,4.68107877025919,152.8732,5.796512752758599,10.9,84.914053881
222,COST.OQ,Consumer Staples,34.175,4.93576955901393,25.27036,5.09766648663664,8.595,30.727353529400002
223,VIAC.OQ,Communication Services,14.9,6.93967102121718,16.01556,12.1070464823437,-2.9419999999999997,58.021821338
224,TDY.N,Industrials,,7.23703103740539,,7.52367362649774,,19.428015272899998
225,ED.N,Utilities,6.45,1.6889794050279798,7.79817,2.05084865314662,2.082,54.329346271999995
226,STX.OQ,Information Technology,24.93,4.5217736133556,96.32333,4.99595834270381,5.36,70.026836632
227,APH.N,Information Technology,15.5,8.1653773852644,24.3825,8.789719151429619,11.3,41.493174794
228,WAB.N,Industrials,,8.80074545897105,8.24,11.2886165764398,,30.710190045
229,PNC.N,Financials,,6.7929634541763795,10.44444,9.36612030892804,,
230,FE.N,Utilities,8.2,2.20543735879886,17.826,2.4166554805662,-6.6,75.06524148300001
231,CCL.N,Consumer Discretionary,3.3,9.042944020357561,2.8246700000000002,15.1345923944636,-44.468,56.7363347435
232,HLT.N,Consumer Discretionary,23.866670000000003,7.11202541468534,-52.985,8.85863412135595,-6.25,106.27576120200001
233,MCHP.OQ,Information Technology,18.65,9.20658267095968,24.6955,11.5501280164886,10.1,62.930639713000005
234,AZO.N,Consumer Discretionary,29.9,5.583649913655179,-100.649,6.4516595622675394,5.6,118.070029166
235,WAT.N,Health Care,39.13333,5.69789852093418,367.56667000000004,6.21856666285994,4.9,114.764397405
236,WRK.N,Materials,8.85,5.895570719502441,10.04417,8.80714663082367,24.2315,46.966542825
237,CINF.OQ,Financials,,4.5839650369426606,6.13667,4.79681679509738,-2.7045,8.23332403
238,FTV.N,Industrials,13.65,6.9628253805107105,10.7734,8.09302300701469,-8.124,46.096470143000005
239,TJX.N,Consumer Discretionary,24.23333,6.46258180312319,50.45671,7.006868980578081,5.01,27.32644523
240,NSC.N,Industrials,13.1,7.93400914568961,20.965139999999998,9.12980505891153,14.444329999999999,46.1597262667
241,LRCX.OQ,Information Technology,47.03333,8.55052888364209,62.403999999999996,9.094914417734259,22.97,52.95258033
242,KMX.N,Consumer Discretionary,16.0,7.0332233043096695,19.41925,11.4910309017294,6.3405,80.401860975
243,MHK.N,Consumer Discretionary,6.4,7.49801746469305,7.78913,10.3550864490766,0.655,24.025857831
244,KEY.N,Financials,,6.6515193983589995,10.31,10.5111454572846,,
245,BA.N,Industrials,14.75,7.96421924568328,-29.7025,10.9533288058024,,139.7182912894
246,FOXA.OQ,Communication Services,11.25,5.609218445985191,13.06889,7.24547737233462,1.008,43.274153141999996
247,J.N,Industrials,9.8,5.91560344944543,13.7448,6.50255525789822,11.2435,22.262422258
248,AVY.N,Materials,17.9,6.166973986723111,39.2814,6.99256030024194,8.933,61.698743439
249,LLY.N,Health Care,,,89.88667,,12.58,
250,SIVB.OQ,Financials,,13.4166542018786,12.18786,14.0355822576371,8.0,
251,CTVA.N,Materials,10.61,6.13062415821363,5.195130000000001,6.62181752743541,12.219330000000001,0.49438748600000004
252,CXO.N^A21,Energy,3.5,,9.41667,,30.366999999999997,18.258711042
253,LUV.N,Industrials,9.925,6.67635857029983,16.98,8.402797809245651,-16.0315,53.7876815744
254,GILD.OQ,Health Care,14.6,3.11856028408895,33.3714,3.64164636270559,1.6546,52.05638930600001
255,ES.N,Utilities,6.25,2.4472866899918704,9.419830000000001,3.1448068131315803,6.5153300000000005,54.927589616999995
256,V.N,Information Technology,52.1,6.69902972823522,37.46009,6.967102935943281,13.845,39.930325149299996
257,ITW.N,Industrials,33.23333,6.888343659591009,87.58766999999999,7.77017493828388,3.3235,71.91323693
258,GPS.N,Consumer Discretionary,9.2,8.801035094622302,18.84975,10.7062311763065,-1.595,27.360350493000002
259,PBCT.OQ,Financials,,7.04078666762772,6.702000000000001,8.57818875632008,,
260,ABT.N,Health Care,,,22.4295,,16.344,
261,CPRI.N,Consumer Discretionary,10.93333,10.678611565984,20.36175,16.1481306058483,3.7466699999999995,50.12652404
262,AXP.N,Financials,,4.47256778318988,30.749229999999997,8.82720612974608,3.16767,85.1612903226
263,SPG.N,Real Estate,8.3,5.5093782919101795,40.345,10.5916752580208,,88.530945838
264,JNJ.N,Health Care,53.85,,31.5854,,5.308,
265,ULTA.OQ,Consumer Discretionary,18.433329999999998,11.889124316814302,27.66038,11.889786307863,0.35,0.0
266,ZBH.N,Health Care,14.9,7.6432216853907,10.22683,9.402558106690698,3.4560000000000004,39.863546811999996
267,LW.N,Consumer Staples,20.5,5.2172552929350005,80.46667,5.88639543312214,9.7,93.650961615
268,UNM.N,Financials,,6.77653171775777,9.43943,11.7068228923224,3.26567,25.02783713
269,GS.N,Financials,,2.56833593924335,12.19021,10.168783197480199,16.266,87.9396984925
270,ADP.OQ,Information Technology,,5.4500935170886695,34.34183,5.558935427337789,10.26,25.843131188
271,CMS.N,Utilities,6.45,1.78683589794159,14.279570000000001,1.99907476394398,7.233,72.336233788
272,WY.N,Real Estate,8.5,10.780479820952802,10.0,12.6959355315919,,38.5400534985
273,CBOE.Z,Financials,,4.73436842332759,15.86,5.090942288971321,3.5785,20.543663573
274,O.N,Real Estate,4.4,4.405487848849259,4.9475,5.40730162955039,,44.645713717
