,Instrument,GICS Sector Name,3 Month Total Return,6 Month Total Return,52 Week Total Return,Beta
0,SHW.N,Materials,14.423331966331698,0.105134033223342,22.962426565127203,1.23213174869198
1,DTE.N,Utilities,10.9930056102137,-13.370608048389402,-15.3345714994331,0.611013152804464
2,LOW.N,Consumer Discretionary,33.162495272473194,8.92225178092916,30.2951181663207,1.42316838578592
3,WBA.OQ,Consumer Staples,-9.142051805112391,-26.85294669612,-18.518059916198897,0.557431907034778
4,MAR.OQ,Consumer Discretionary,-5.04131366955668,-37.6339266816547,-30.879880538530504,1.5989499471078898
5,EMR.N,Industrials,24.8823184739901,-16.711044081011902,2.53906018470225,1.5039779275873602
6,WEC.N,Utilities,-8.323164934412599,2.84224049393469,10.4699673911196,0.186964951541638
7,LEG.N,Consumer Discretionary,5.27500824902454,-31.761243018239103,-6.38552774370991,1.56181544018091
8,REG.OQ,Real Estate,-11.8282239369977,-19.2742102582699,-28.031040758576697,0.92158234132049
9,MS.N,Financials,27.4845795533776,-4.2244984051485,14.9412652829639,1.4769948709604601
10,BLK.N,Financials,32.1086080823488,10.436047333378099,26.954612508668397,1.2812936491671998
11,WYNN.OQ,Consumer Discretionary,26.861555436189104,-28.488367238246102,-18.3075679552906,2.48968595532829
12,HOLX.OQ,Health Care,29.1276490928383,-1.4111006586722,9.64636953498226,1.46665945929108
13,BRKb.N,Financials,-7.561099794525219,-19.4435816626009,-10.777471981972802,0.7693724034602809
14,DVN.N,Energy,49.434177798215295,-43.944981518391295,-49.774593496081295,3.3269022260789596
15,ALLE.N,Industrials,-7.604662832967679,-15.830829864213399,-0.80275200450749,1.18364786218286
16,PEAK.N,Real Estate,-0.885947454132119,-10.424861845279,-9.09612373615216,0.6640351411811861
17,DLTR.OQ,Consumer Discretionary,19.2904953083023,-4.7868362068444,-17.5899380396083,0.6433976189555289
18,PAYX.OQ,Information Technology,5.90702399880867,-10.2786749005339,-10.2053242117169,0.931191380775882
19,AAL.OQ,Industrials,16.7016072711748,-39.0147715891811,-48.182519850229596,1.6569142604492302
20,TER.OQ,Information Technology,36.96128449179471,12.1532422451536,70.1742737903531,1.32963128880141
21,WDC.OQ,Information Technology,3.9908760776973,-19.2995317420407,23.2302760123559,1.6058145753488702
22,PWR.N,Industrials,17.480033719872598,-7.040689980820991,1.9443061658618501,1.13358647726484
23,XOM.N,Energy,26.1006065728418,-29.5579594106359,-33.4354103668798,1.33729928264596
24,CMA.N,Financials,5.7100296702282405,-42.0639411279992,-38.590405921156,1.84886693095479
25,DISCK.OQ,Communication Services,-5.05050505077388,-32.7677977377923,-25.698529409352197,1.51665390334128
26,NDAQ.OQ,Financials,22.725482615895,13.4216363534377,25.672930634795197,0.752745107547572
27,DPZ.N,Consumer Discretionary,19.6031726608998,28.7190242518707,35.2712449418889,0.384514244501822
28,HES.N,Energy,42.754723961918,-19.437040413229802,-12.5344271880803,2.2585229766249304
29,BXP.N,Real Estate,-18.0326508514561,-28.4738354986799,-28.3136933470317,1.0372184623649
30,BEN.N,Financials,24.6159916096843,-12.2587555833617,-29.4480872534626,1.2584828793612701
31,APA.OQ,Energy,74.9823235736426,-33.338182207986,-47.7792625081737,4.620331649254441
32,AMAT.OQ,Information Technology,12.5381362272285,-4.033353149790029,43.002613680982,1.39197174798996
33,FLT.N,Information Technology,9.882782641199551,-15.092543967861399,-3.63155541243323,1.4833385705784
34,ZION.OQ,Financials,24.116529073011602,-28.0853703087559,-15.181778711247699,1.69608597655651
35,RF.N,Financials,23.304303890752397,-27.5254139760297,-11.4995203943537,1.6995869282169598
36,DISH.OQ,Communication Services,57.66558592425471,-0.249084247613862,-12.346614842005598,1.7450037403807102
37,PEG.N,Utilities,14.047482006050998,-13.191273142218499,-15.2089564249739,0.5838790465799251
38,ALL.N,Financials,6.03388690679738,-9.87025893732542,-1.46186289549351,0.8830415422174008
39,SLB.N,Energy,20.3468365111211,-49.406075100119104,-44.5470145484838,2.11872700093702
40,PGR.N,Financials,1.69635285837264,13.5632789976949,0.8633710604404101,0.507720140633891
41,NOV.N,Energy,22.2003929278637,-47.430696415700595,-38.2185226464832,1.81076478500226
42,SWKS.OQ,Information Technology,53.8758557893377,14.607757390253301,78.8266161823449,1.2416776435004901
43,EL.N,Consumer Staples,11.1601440027741,-5.543958891622901,8.55795535895167,0.7948876740935229
44,NOC.N,Industrials,0.151557954532211,-8.279207249895,2.8987563217058,0.8057098802617919
45,PKG.N,Materials,18.853001940668896,-8.13756452659392,10.018149097597,1.27756454630319
46,CSX.OQ,Industrials,21.5153364963145,-2.9138775064786295,-7.23468699167339,1.23433477428439
47,MSCI.N,Financials,13.888630517451901,24.357952662471103,39.866317267403005,0.9449359572195841
48,CERN.OQ,Health Care,5.942802839547401,-5.264832473993599,-4.01865195096336,0.891329293316696
49,MGM.N,Consumer Discretionary,25.985778600314003,-40.1056676379526,-28.1829883989458,2.18846060031077
50,ANSS.OQ,Information Technology,16.740293940992903,8.230614734356019,38.3001207705977,1.22704997566745
51,UNH.N,Health Care,5.23452433433715,0.678342742800875,17.8429328282154,0.7308122823356809
52,ALGN.OQ,Health Care,32.121707167508895,-2.72870780737388,-10.350561166856199,1.9963364893892899
