,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
0,SHW.N,Materials,14.2,6.8157324683228095,47.62767,8.56304625042305,17.188670000000002,50.96710216
1,DTE.N,Utilities,2.7,3.53462169847479,10.5706,3.68584269817117,4.904669999999999,55.363939665
2,LOW.N,Consumer Discretionary,18.5725,8.20382689334529,88.25646,8.10137123439889,13.55,70.930285095
3,WBA.OQ,Consumer Staples,12.53333,3.2766999598942,18.8635,8.55363906303645,12.39,31.388774296999998
4,MAR.OQ,Consumer Discretionary,3.57,9.57269077970948,53.29125,9.18693841192214,15.0,61.357570511000006
5,EMR.N,Industrials,16.1,9.36951655642964,23.33333,8.59911896631598,10.0,34.678981080999996
6,WEC.N,Utilities,8.4,1.8466612843319399,10.98475,3.1264385286025,5.266,53.17572299
7,LEG.N,Consumer Discretionary,,7.83074191964172,,7.68211233863319,,47.190577332
8,REG.OQ,Real Estate,,5.74605100905429,3.99,5.28226879411126,14.21,38.491915249
9,MS.N,Financials,,3.4075479386377205,9.92779,10.721829629229902,14.50075,83.5523455548
10,BLK.N,Financials,13.7,7.68793489189652,16.256,11.654118345411801,14.91875,14.346595055
11,WYNN.OQ,Consumer Discretionary,13.2,8.04351682665906,116.2012,11.1058165287014,,97.516370865
12,HOLX.OQ,Health Care,13.2,7.83371449802414,19.035,7.19241131611277,8.534289999999999,54.586669711000006
13,BRKb.N,Financials,,5.5339935650600305,7.04,6.70291971828743,,26.259713955
14,DVN.N,Energy,,11.166831361514001,12.72038,13.661880590943198,,44.387130617
15,ALLE.N,Industrials,22.83333,4.4991535592596605,88.7,8.19335807687293,,92.63384381700001
16,PEAK.N,Real Estate,5.1,4.3471403468886605,5.9075,4.1798195684389,,60.733690076
17,DLTR.OQ,Consumer Discretionary,12.03333,5.540707632432389,17.59375,5.493858643680889,13.483329999999999,53.98034377
18,PAYX.OQ,Information Technology,50.955,6.3684326491867,46.8775,7.305320046670309,8.645,0.0
19,AAL.OQ,Industrials,12.35,5.24285028807697,48.446670000000005,7.43272600464036,1.35667,86.544135945
20,TER.OQ,Information Technology,16.0,9.2342163896486,17.784000000000002,7.471673591540389,,16.167628161
21,WDC.OQ,Information Technology,21.03333,8.168612374028879,18.50375,8.066807755990359,24.0,53.526802068
22,PWR.N,Industrials,,7.66738496871102,9.0995,6.74000639613695,24.395,9.750050421000001
23,XOM.N,Energy,4.5,6.92690600360099,9.33008,6.50259057906431,20.63675,19.743111472
24,CMA.N,Financials,,7.352894853955821,11.39095,10.035736514529301,24.82,
25,DISCK.OQ,Communication Services,14.45,5.477378342752,18.23333,10.207727839776501,13.5,59.4239856
26,NDAQ.OQ,Financials,31.0,5.43935284031489,12.296669999999999,6.40879662430053,9.35,39.887080704
27,DPZ.N,Consumer Discretionary,65.4,3.4954174702643996,-12.46175,4.273191897598241,20.77475,717.9628791010001
28,HES.N,Energy,-1.53667,10.4319734372461,-7.8293,11.461306336582401,,30.387998393
29,BXP.N,Real Estate,,5.50856586766186,0.21333000000000002,5.627362663647691,-0.48,55.257792773999995
30,BEN.N,Financials,6.24,6.61731683319838,12.125,11.269489247102802,0.4825,6.870606499
31,APA.OQ,Energy,,11.8480481147075,3.3075,7.79909842655603,,52.66596807
32,AMAT.OQ,Information Technology,28.1,9.29126653906239,34.342,11.486896920465698,17.685,36.197365727
33,FLT.N,Information Technology,,8.64509972159831,20.74333,10.068022835965401,15.7466,55.575949138
34,ZION.OQ,Financials,,8.092220599711741,8.74943,,18.33,
35,RF.N,Financials,,8.85190816139897,8.3468,9.01791340061958,11.755,
36,DISH.OQ,Communication Services,5.05,8.365583043037809,17.33138,7.95625689673683,-7.2,76.973849985
37,PEG.N,Utilities,6.5,3.4434733645347295,10.71,4.60609748971827,1.38,47.296592141000005
38,ALL.N,Financials,,5.670796319137501,12.70889,8.00528320601981,15.6665,23.577265973000003
