,Instrument,GICS Sector Name,3 Month Total Return,6 Month Total Return,52 Week Total Return,Beta
0,SHW.N,Materials,7.68619895299953,13.437171990448599,-0.117571546073314,0.879959173852348
1,DTE.N,Utilities,12.710920817143199,17.659977464568602,15.5432165313337,0.268312318926912
2,LOW.N,Consumer Discretionary,-2.00710190404175,6.10102768046017,-0.46917782777865497,1.09556976050114
3,WBA.OQ,Consumer Staples,-0.49636780105049,-9.73574110965939,-4.11442207130014,1.1288661452094901
4,MAR.OQ,Consumer Discretionary,6.08768827076733,-1.82942591696381,-13.4110379541378,1.29979909223591
5,EMR.N,Industrials,13.483187626981001,11.889366122178302,-5.31330702205455,1.20095614521642
6,WEC.N,Utilities,17.8919545589852,23.047084418186103,24.1822150642757,0.076388941535144
7,LEG.N,Consumer Discretionary,9.14062375205351,7.07637704235768,4.63639081757128,0.9672514477891571
8,REG.OQ,Real Estate,13.1723628492556,26.1481796922655,15.8143308507546,0.9644507271113671
9,MS.N,Financials,-22.1061061239475,-25.6937560343857,-29.1445933947716,2.29988953358819
10,BLK.N,Financials,2.11139253937953,9.946677245954369,-8.337087305867389,1.4401641130791798
11,WYNN.OQ,Consumer Discretionary,26.8766257711565,19.9773497948708,-31.6219385075257,1.7533609841068798
12,HOLX.OQ,Health Care,-10.805194804565499,-16.528925622542697,5.791743679615751,1.11094840224383
13,BRKb.N,Financials,4.0925266892206205,6.1545440809794005,-3.0051813432205496,0.7676579601834158
14,DVN.N,Energy,-23.679582018646002,-37.4589886891915,-57.376955813000606,1.85402679958576
15,ALLE.N,Industrials,-2.55386078988623,3.5970728003915697,9.81674182825387,1.1153173315043998
16,PEAK.N,Real Estate,-9.886655428528401,-10.3445457393955,-16.170873995212702,0.393528305663644
17,DLTR.OQ,Consumer Discretionary,4.96508921467846,22.554347824387804,-2.5684109471917997,0.27686827970963596
18,PAYX.OQ,Information Technology,0.999734604182634,17.567274455404,7.74623101919669,0.88486187887345
19,AAL.OQ,Industrials,-0.86054024292761,-0.7521886507853242,-20.8279950272562,1.4458467237928798
20,TER.OQ,Information Technology,0.31645569496519,7.44753612262599,4.32087195169397,1.4308078341888502
21,WDC.OQ,Information Technology,-24.4686512859126,-42.6889920278426,-51.538211453161495,1.44983350519849
22,PWR.N,Industrials,7.824803150050871,-10.971149935093301,-21.694067186616,0.562045276297199
23,XOM.N,Energy,5.21840302314771,15.7280436583406,2.08108190177354,0.8660267565941279
24,CMA.N,Financials,-10.700616490251699,-9.620411117627938,-16.921821758654403,1.4931023416829698
25,DISCK.OQ,Communication Services,3.1992149201843305,3.7490134228398198,-15.302835046481901,1.4587141850177199
26,NDAQ.OQ,Financials,18.544944888645198,30.6758501989118,34.010354147860696,0.778841002882282
27,DPZ.N,Consumer Discretionary,19.6929863074095,18.005682312584103,29.898744905468998,0.586558962889333
28,HES.N,Energy,-2.5323796627296002,-3.58847214252451,-25.4578984586376,1.80151403385528
29,BXP.N,Real Estate,-1.42895307352312,9.99021679784411,-7.52870429349642,0.7174504936747679
30,BEN.N,Financials,3.9587593926697897,-5.803339449145531,-29.055886878388602,1.61725573063776
31,APA.OQ,Energy,6.6406338971121395,20.0569942889016,-17.1412766175563,1.6014213272024798
32,AMAT.OQ,Information Technology,8.383041463849361,26.380757233477397,-15.956241164823599,1.76879840569965
33,FLT.N,Information Technology,-1.07428086838322,-8.80839142936385,-6.71154358932887,1.30191103015206
34,ZION.OQ,Financials,-10.7892593630056,-13.2204522600036,-8.413147269931589,
35,RF.N,Financials,-16.3579351762096,-15.480838988597801,-15.8425502561128,1.87417027873717
36,DISH.OQ,Communication Services,-16.3711482221433,-17.3247106933945,-33.7786259553175,0.9126597322414309
37,PEG.N,Utilities,21.662855398889604,15.2099161965698,12.8031238862098,0.164309678391694
38,ALL.N,Financials,5.674220694800769,12.879162614409301,-3.9538833326403395,1.0989972294821502
39,SLB.N,Energy,2.6597510894342102,0.8679645933339809,-6.647812027824809,1.48734692115132
40,PGR.N,Financials,10.6616903867653,12.000631700529402,26.710296610984102,0.738858376638429
41,NOV.N,Energy,-3.0716673360842206,-12.0679136014781,-26.807548835916,1.68605574295569
42,SWKS.OQ,Information Technology,-4.93482706885746,-19.058608638309604,-23.4320077985692,1.2550226305365801
43,EL.N,Consumer Staples,7.57158822661654,22.0080105652875,17.512168027855402,0.9379527375250091
44,NOC.N,Industrials,2.46208225039333,13.476649757618999,21.1084612163838,0.850905316270586
45,PKG.N,Materials,-13.8879610280986,-16.5013567452364,-27.909791111735803,1.55610966225829
46,CSX.OQ,Industrials,-0.5639073101087471,-8.94785502833459,-23.1504885728195,1.34702865708295
47,MSCI.N,Financials,-1.14084334291501,14.861017467965901,20.186482726275898,0.9247855494616771
48,CERN.OQ,Health Care,-13.803376364108301,-16.8582375489612,-27.0179372192817,0.617501660805335
49,MGM.N,Consumer Discretionary,-2.26950354759325,0.33980582013441996,-4.921803131778519,1.9293801697949902
50,ANSS.OQ,Information Technology,-5.2105089583427,-6.6471798219975495,-0.702441273222254,0.9340171027312221
51,UNH.N,Health Care,6.594237796666921,4.88904302827569,7.97209171020421,0.59587341279062
52,ALGN.OQ,Health Care,7.8979343853339,25.690021226935603,26.428190063460697,2.05360562597444
53,NLSN.N,Industrials,11.4204545456475,10.942780027300198,21.362385400307698,0.870188928552134
54,TTWO.OQ,Communication Services,-2.02777777817923,19.5998643604851,38.6399371066505,1.0928847949463298
55,BIO.N,Health Care,-1.41205735859956,-3.76374803751948,-1.28205128682308,1.0054598415854399
56,CAG.N,Consumer Staples,12.0176360312749,6.65189226531466,31.0581056624299,0.345064512957911
57,XLNX.OQ,Information Technology,-1.2014817041759198,10.497026963722499,18.0417815413066,1.2997657304810102
58,INCY.OQ,Health Care,-42.784920463085896,-50.0722598321521,-28.9148797920551,0.7576452590290681
59,ADBE.OQ,Information Technology,-7.6473090794673,9.17892619877696,9.00075320904288,1.29472495603451
60,NTRS.OQ,Financials,-10.057680937189302,-7.20831063378893,-7.966674471424461,1.22037124893016
61,SPGI.N,Financials,-1.68788724721024,-1.12121056940208,-11.7077044782498,1.0672235028990502
62,CVX.N,Energy,2.9100382667658597,25.147417967113,-4.24862528061173,1.15861388658298
63,AIZ.N,Financials,-3.22202037837857,2.41616672761134,29.925922715105198,0.7618115090788672
64,PRGO.N,Health Care,-9.902676499697849,-26.612658175596103,-21.8375534305266,0.331181490890974
65,CNC.N,Health Care,-0.289509536032628,-7.53316487671634,-13.104778866735801,1.05518908184269
66,AKAM.OQ,Information Technology,5.63230605976202,-27.3005319141915,-24.132667219699698,1.62408472224715
